60,select * from fDocFunctionParams(&&&)
2019-10-30 00:01:00,1
2019-10-30 00:21:00,3
2019-10-30 00:44:00,3
2019-10-30 00:52:00,1
2019-10-30 00:59:00,1
2019-10-30 01:25:00,1
2019-10-30 02:06:00,3
2019-10-30 02:27:00,2
2019-10-30 05:15:00,1
2019-10-30 05:41:00,1
2019-10-30 06:35:00,2
2019-10-30 08:00:00,1
2019-10-30 11:47:00,1
2019-10-30 12:01:00,1
2019-10-30 14:42:00,2
2019-10-30 15:01:00,4
2019-10-30 15:45:00,1
2019-10-30 16:30:00,1
2019-10-30 18:36:00,2
2019-10-30 18:51:00,3
2019-10-30 19:00:00,1
2019-10-30 20:12:00,3
2019-10-30 20:25:00,2
2019-10-30 20:45:00,3
2019-10-30 21:07:00,1
2019-10-30 21:08:00,3
2019-10-30 22:11:00,1
2019-10-30 22:40:00,3
2019-10-30 22:55:00,2
2019-10-30 23:10:00,3
2019-10-30 23:37:00,3
