58,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-10-30 00:12:00,1
2019-10-30 00:35:00,1
2019-10-30 00:51:00,1
2019-10-30 00:53:00,1
2019-10-30 00:54:00,1
2019-10-30 01:01:00,1
2019-10-30 01:24:00,1
2019-10-30 01:27:00,1
2019-10-30 01:29:00,1
2019-10-30 02:20:00,1
2019-10-30 03:05:00,1
2019-10-30 03:12:00,1
2019-10-30 03:15:00,1
2019-10-30 03:21:00,1
2019-10-30 03:49:00,1
2019-10-30 04:00:00,1
2019-10-30 04:15:00,1
2019-10-30 04:18:00,1
2019-10-30 04:55:00,1
2019-10-30 05:00:00,1
2019-10-30 05:10:00,1
2019-10-30 05:20:00,1
2019-10-30 05:29:00,1
2019-10-30 05:39:00,1
2019-10-30 05:58:00,1
2019-10-30 06:11:00,1
2019-10-30 06:46:00,1
2019-10-30 06:53:00,1
2019-10-30 07:13:00,1
2019-10-30 07:32:00,1
2019-10-30 07:34:00,1
2019-10-30 07:56:00,1
2019-10-30 08:03:00,1
2019-10-30 08:38:00,1
2019-10-30 09:13:00,1
2019-10-30 09:20:00,1
2019-10-30 09:34:00,1
2019-10-30 09:40:00,1
2019-10-30 10:11:00,1
2019-10-30 10:36:00,1
2019-10-30 11:45:00,1
2019-10-30 12:00:00,1
2019-10-30 12:05:00,1
2019-10-30 12:17:00,1
2019-10-30 12:25:00,1
2019-10-30 12:27:00,1
2019-10-30 12:40:00,1
2019-10-30 12:46:00,1
2019-10-30 12:48:00,1
2019-10-30 13:47:00,1
2019-10-30 13:57:00,1
2019-10-30 14:10:00,1
2019-10-30 14:14:00,1
2019-10-30 14:21:00,1
2019-10-30 14:46:00,1
2019-10-30 14:49:00,1
2019-10-30 15:09:00,1
2019-10-30 15:12:00,1
