1,"SELECT TOP #  s.plate,s.mjd,s.fiberid,s.spectroFlux_u,s.spectroFluxIvar_u,s.spectroSynFlux_u,s.subClass,p.g,p.petroMag_g,p.petroMag_u,p.u,p.u_g  FROM ..SpecObj as s  JOIN ..PhotoObj AS p ON s.bestObjID = p.objID  WHERE s.zWarning = # AND (s.class = &&&) AND ( p.type = # OR p.type = #) AND (s.primTarget & (dbo.fPrimTarget(&&&)) > #)"
2019-10-30 01:12:00,1
