5449,"SELECT ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,Err_u,Err_g,Err_r,Err_i,Err_z,flags_r,run   FROM Galaxy   WHERE   ra BETWEEN # and # AND dec BETWEEN # and #"
2019-10-30 02:24:00,18
2019-10-30 02:25:00,13
2019-10-30 02:26:00,20
2019-10-30 02:27:00,18
2019-10-30 02:28:00,19
2019-10-30 02:29:00,15
2019-10-30 02:30:00,17
2019-10-30 02:31:00,16
2019-10-30 02:32:00,17
2019-10-30 02:33:00,15
2019-10-30 02:34:00,23
2019-10-30 02:35:00,20
2019-10-30 02:36:00,17
2019-10-30 02:37:00,17
2019-10-30 02:38:00,16
2019-10-30 02:39:00,15
2019-10-30 02:40:00,19
2019-10-30 02:41:00,17
2019-10-30 02:42:00,21
2019-10-30 02:43:00,19
2019-10-30 02:44:00,16
2019-10-30 02:45:00,20
2019-10-30 02:46:00,19
2019-10-30 02:47:00,19
2019-10-30 02:48:00,15
2019-10-30 02:49:00,18
2019-10-30 02:50:00,20
2019-10-30 02:51:00,19
2019-10-30 02:52:00,13
2019-10-30 02:53:00,16
2019-10-30 02:54:00,14
2019-10-30 02:55:00,20
2019-10-30 02:56:00,14
2019-10-30 02:57:00,15
2019-10-30 02:58:00,18
2019-10-30 02:59:00,17
2019-10-30 03:00:00,17
2019-10-30 03:01:00,17
2019-10-30 03:02:00,21
2019-10-30 03:03:00,18
2019-10-30 03:04:00,16
2019-10-30 03:05:00,16
2019-10-30 03:06:00,16
2019-10-30 03:07:00,17
2019-10-30 03:08:00,15
2019-10-30 03:09:00,11
2019-10-30 03:10:00,10
2019-10-30 03:11:00,9
2019-10-30 03:12:00,7
2019-10-30 03:13:00,4
2019-10-30 03:15:00,1
2019-10-30 03:16:00,1
2019-10-30 03:17:00,3
2019-10-30 03:18:00,1
2019-10-30 03:19:00,1
2019-10-30 03:20:00,1
2019-10-30 03:21:00,1
2019-10-30 03:22:00,2
2019-10-30 03:23:00,2
2019-10-30 03:24:00,2
2019-10-30 03:25:00,1
2019-10-30 03:26:00,2
2019-10-30 03:27:00,1
