1,"SELECT TOP #  s.plate,s.mjd,s.fiberid,s.bestObjID  FROM ..SpecObj as s  WHERE s.zWarning = # AND (s.class = &&&) AND (s.primTarget & (dbo.fPrimTarget(&&&)) > #)"
2019-10-30 01:12:00,1
