42,select distinct parent from DBViewCols where viewname=&&&
2019-10-30 01:21:00,2
2019-10-30 02:02:00,1
2019-10-30 03:18:00,1
2019-10-30 06:07:00,1
2019-10-30 07:06:00,1
2019-10-30 07:20:00,1
2019-10-30 07:54:00,1
2019-10-30 10:53:00,1
2019-10-30 10:54:00,2
2019-10-30 11:15:00,1
2019-10-30 12:28:00,1
2019-10-30 14:30:00,3
2019-10-30 14:58:00,2
2019-10-30 15:42:00,11
2019-10-30 15:43:00,1
2019-10-30 15:56:00,1
2019-10-30 15:59:00,1
2019-10-30 16:09:00,1
2019-10-30 17:51:00,1
2019-10-30 18:12:00,1
2019-10-30 19:05:00,1
2019-10-30 19:35:00,1
2019-10-30 20:44:00,1
2019-10-30 22:00:00,1
2019-10-30 22:01:00,1
2019-10-30 22:02:00,1
2019-10-30 22:11:00,1
