321,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-10-30 00:55:00,1
2019-10-30 00:57:00,1
2019-10-30 00:59:00,1
2019-10-30 01:00:00,1
2019-10-30 01:01:00,1
2019-10-30 01:02:00,2
2019-10-30 01:03:00,1
2019-10-30 01:04:00,1
2019-10-30 01:05:00,2
2019-10-30 01:06:00,3
2019-10-30 01:07:00,2
2019-10-30 01:08:00,2
2019-10-30 01:09:00,2
2019-10-30 01:10:00,2
2019-10-30 01:11:00,2
2019-10-30 01:12:00,2
2019-10-30 01:13:00,2
2019-10-30 01:14:00,2
2019-10-30 01:15:00,2
2019-10-30 01:16:00,3
2019-10-30 01:17:00,17
2019-10-30 01:18:00,17
2019-10-30 01:19:00,18
2019-10-30 01:20:00,2
2019-10-30 01:21:00,2
2019-10-30 01:22:00,2
2019-10-30 01:23:00,2
2019-10-30 01:24:00,3
2019-10-30 01:25:00,2
2019-10-30 01:26:00,2
2019-10-30 01:27:00,2
2019-10-30 01:28:00,2
2019-10-30 01:29:00,2
2019-10-30 01:30:00,2
2019-10-30 01:31:00,2
2019-10-30 01:32:00,2
2019-10-30 01:33:00,2
2019-10-30 01:34:00,2
2019-10-30 01:35:00,2
2019-10-30 01:36:00,2
2019-10-30 01:37:00,2
2019-10-30 01:38:00,2
2019-10-30 01:39:00,1
2019-10-30 01:40:00,3
2019-10-30 01:41:00,1
2019-10-30 01:42:00,3
2019-10-30 01:43:00,1
2019-10-30 01:44:00,2
2019-10-30 01:45:00,3
2019-10-30 01:46:00,2
2019-10-30 01:47:00,3
2019-10-30 01:49:00,2
2019-10-30 01:50:00,2
2019-10-30 01:51:00,2
2019-10-30 01:53:00,1
2019-10-30 01:54:00,3
2019-10-30 01:55:00,3
2019-10-30 01:56:00,2
2019-10-30 01:57:00,3
2019-10-30 01:58:00,3
2019-10-30 02:02:00,2
2019-10-30 02:05:00,2
2019-10-30 02:11:00,1
2019-10-30 02:12:00,2
2019-10-30 02:18:00,1
2019-10-30 02:20:00,2
2019-10-30 02:21:00,1
2019-10-30 02:22:00,2
2019-10-30 02:28:00,1
2019-10-30 02:33:00,2
2019-10-30 02:34:00,2
2019-10-30 02:41:00,1
2019-10-30 03:50:00,1
2019-10-30 03:51:00,1
2019-10-30 08:25:00,1
2019-10-30 12:12:00,1
2019-10-30 13:35:00,5
2019-10-30 13:36:00,16
2019-10-30 13:37:00,16
2019-10-30 13:38:00,8
2019-10-30 13:39:00,9
2019-10-30 13:40:00,8
2019-10-30 16:02:00,1
2019-10-30 16:05:00,1
2019-10-30 16:09:00,1
2019-10-30 16:13:00,1
2019-10-30 16:17:00,1
2019-10-30 16:25:00,1
2019-10-30 16:27:00,1
2019-10-30 17:05:00,1
2019-10-30 17:07:00,1
2019-10-30 17:17:00,1
2019-10-30 17:19:00,1
2019-10-30 17:21:00,1
2019-10-30 17:23:00,1
2019-10-30 17:25:00,1
2019-10-30 17:27:00,1
2019-10-30 17:29:00,1
2019-10-30 17:31:00,1
2019-10-30 17:33:00,1
2019-10-30 17:35:00,1
2019-10-30 17:39:00,1
2019-10-30 17:41:00,1
2019-10-30 17:45:00,1
2019-10-30 17:47:00,1
2019-10-30 17:49:00,1
2019-10-30 17:51:00,1
2019-10-30 17:53:00,1
2019-10-30 17:55:00,1
2019-10-30 17:57:00,1
2019-10-30 17:59:00,1
2019-10-30 18:01:00,1
2019-10-30 18:03:00,1
2019-10-30 18:05:00,1
2019-10-30 18:07:00,1
2019-10-30 18:09:00,1
2019-10-30 18:11:00,1
2019-10-30 18:13:00,1
2019-10-30 18:15:00,1
2019-10-30 18:17:00,1
2019-10-30 18:19:00,1
2019-10-30 18:21:00,1
2019-10-30 18:23:00,1
2019-10-30 18:25:00,1
2019-10-30 18:27:00,1
2019-10-30 18:29:00,1
2019-10-30 18:31:00,1
2019-10-30 18:33:00,1
2019-10-30 18:35:00,1
2019-10-30 18:37:00,1
2019-10-30 18:39:00,1
2019-10-30 18:41:00,1
2019-10-30 18:43:00,1
2019-10-30 18:45:00,1
2019-10-30 18:47:00,1
2019-10-30 18:49:00,1
2019-10-30 18:51:00,1
2019-10-30 18:53:00,1
2019-10-30 18:55:00,1
2019-10-30 18:57:00,1
2019-10-30 18:59:00,1
2019-10-30 19:03:00,1
2019-10-30 21:39:00,1
2019-10-30 21:45:00,1
2019-10-30 21:55:00,1
2019-10-30 22:03:00,1
2019-10-30 22:13:00,1
2019-10-30 23:05:00,1
2019-10-30 23:11:00,1
2019-10-30 23:19:00,1
2019-10-30 23:21:00,1
2019-10-30 23:59:00,1
