1,"SELECT TOP #  s.plate,s.mjd,s.fiberid,s.bestObjID  FROM ..SpecObj as s  JOIN dbo.fGetNearbySpecObjEq(#,#,#) AS b ON b.SpecobjID = S.SpecobjID  WHERE s.zWarning = # AND (s.class = &&&)"
2019-10-30 15:49:00,1
