107402,"SELECT DISTINCT p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE (p.run=# AND p.camcol=# AND p.field=# AND p.rerun=#)"
2019-10-30 19:00:00,6
2019-10-30 19:01:00,2
2019-10-30 19:02:00,2
2019-10-30 19:03:00,6
2019-10-30 19:04:00,2
2019-10-30 19:05:00,1
2019-10-30 19:06:00,2
2019-10-30 19:07:00,7
2019-10-30 19:08:00,2
2019-10-30 19:09:00,7
2019-10-30 19:10:00,2
2019-10-30 19:11:00,1
2019-10-30 19:12:00,7
2019-10-30 19:13:00,1
2019-10-30 19:14:00,2
2019-10-30 19:16:00,7
2019-10-30 19:17:00,2
2019-10-30 19:18:00,3
2019-10-30 19:19:00,4
2019-10-30 19:20:00,2
2019-10-30 19:21:00,6
2019-10-30 19:22:00,3
2019-10-30 19:23:00,9
2019-10-30 19:24:00,14
2019-10-30 19:25:00,15
2019-10-30 19:26:00,11
2019-10-30 19:27:00,11
2019-10-30 19:28:00,12
2019-10-30 19:29:00,11
2019-10-30 19:30:00,15
2019-10-30 19:31:00,19
2019-10-30 19:32:00,20
2019-10-30 19:33:00,19
2019-10-30 19:34:00,21
2019-10-30 19:35:00,18
2019-10-30 19:36:00,18
2019-10-30 19:37:00,19
2019-10-30 19:38:00,16
2019-10-30 19:39:00,18
2019-10-30 19:40:00,18
2019-10-30 19:41:00,18
2019-10-30 19:42:00,17
2019-10-30 19:43:00,16
2019-10-30 19:44:00,17
2019-10-30 19:45:00,16
2019-10-30 19:46:00,16
2019-10-30 19:47:00,14
2019-10-30 19:48:00,13
2019-10-30 19:49:00,12
2019-10-30 19:50:00,12
2019-10-30 19:51:00,13
2019-10-30 19:52:00,13
2019-10-30 19:53:00,14
2019-10-30 19:54:00,13
2019-10-30 19:55:00,14
2019-10-30 19:56:00,13
2019-10-30 19:57:00,12
2019-10-30 19:58:00,12
2019-10-30 19:59:00,12
2019-10-30 20:00:00,9
2019-10-30 20:01:00,12
2019-10-30 20:02:00,12
2019-10-30 20:03:00,12
2019-10-30 20:04:00,14
2019-10-30 20:05:00,11
2019-10-30 20:06:00,12
2019-10-30 20:07:00,14
2019-10-30 20:08:00,13
2019-10-30 20:09:00,13
2019-10-30 20:10:00,14
2019-10-30 20:11:00,12
2019-10-30 20:12:00,13
2019-10-30 20:13:00,13
2019-10-30 20:14:00,12
2019-10-30 20:15:00,13
2019-10-30 20:16:00,13
2019-10-30 20:17:00,13
2019-10-30 20:18:00,11
2019-10-30 20:19:00,14
2019-10-30 20:20:00,13
2019-10-30 20:21:00,12
2019-10-30 20:22:00,12
2019-10-30 20:23:00,14
2019-10-30 20:24:00,13
2019-10-30 20:25:00,13
2019-10-30 20:26:00,14
2019-10-30 20:27:00,14
2019-10-30 20:28:00,14
2019-10-30 20:29:00,14
2019-10-30 20:30:00,14
2019-10-30 20:31:00,13
2019-10-30 20:32:00,13
2019-10-30 20:33:00,10
2019-10-30 20:34:00,14
2019-10-30 20:35:00,12
2019-10-30 20:36:00,13
2019-10-30 20:37:00,13
2019-10-30 20:38:00,14
2019-10-30 20:39:00,14
2019-10-30 20:40:00,15
2019-10-30 20:41:00,15
2019-10-30 20:42:00,14
2019-10-30 20:43:00,15
2019-10-30 20:44:00,14
2019-10-30 20:45:00,14
2019-10-30 20:46:00,14
2019-10-30 20:47:00,14
2019-10-30 20:48:00,14
2019-10-30 20:49:00,14
2019-10-30 20:50:00,12
2019-10-30 20:51:00,12
2019-10-30 20:52:00,12
2019-10-30 20:53:00,12
2019-10-30 20:54:00,13
2019-10-30 20:55:00,12
2019-10-30 20:56:00,14
2019-10-30 20:57:00,13
2019-10-30 20:58:00,14
2019-10-30 20:59:00,11
2019-10-30 21:00:00,12
2019-10-30 21:01:00,12
2019-10-30 21:02:00,12
2019-10-30 21:03:00,12
2019-10-30 21:04:00,12
2019-10-30 21:05:00,10
2019-10-30 21:06:00,12
2019-10-30 21:07:00,12
2019-10-30 21:08:00,12
2019-10-30 21:09:00,12
2019-10-30 21:10:00,13
2019-10-30 21:11:00,12
2019-10-30 21:12:00,13
2019-10-30 21:13:00,10
2019-10-30 21:14:00,11
2019-10-30 21:15:00,13
2019-10-30 21:16:00,14
2019-10-30 21:17:00,9
2019-10-30 21:18:00,11
2019-10-30 21:19:00,12
2019-10-30 21:20:00,12
2019-10-30 21:21:00,12
2019-10-30 21:22:00,13
2019-10-30 21:23:00,10
2019-10-30 21:24:00,13
2019-10-30 21:25:00,12
2019-10-30 21:26:00,13
2019-10-30 21:27:00,11
2019-10-30 21:28:00,11
2019-10-30 21:29:00,13
2019-10-30 21:30:00,11
2019-10-30 21:31:00,12
2019-10-30 21:32:00,13
2019-10-30 21:33:00,11
2019-10-30 21:34:00,12
2019-10-30 21:35:00,12
2019-10-30 21:36:00,12
2019-10-30 21:37:00,14
2019-10-30 21:38:00,12
2019-10-30 21:39:00,11
2019-10-30 21:40:00,10
2019-10-30 21:41:00,10
2019-10-30 21:42:00,10
2019-10-30 21:43:00,11
2019-10-30 21:44:00,10
2019-10-30 21:45:00,11
2019-10-30 21:46:00,10
2019-10-30 21:47:00,10
2019-10-30 21:48:00,12
2019-10-30 21:49:00,11
2019-10-30 21:50:00,10
2019-10-30 21:51:00,10
2019-10-30 21:52:00,10
2019-10-30 21:53:00,8
2019-10-30 21:54:00,10
2019-10-30 21:55:00,10
2019-10-30 21:56:00,10
2019-10-30 21:57:00,10
2019-10-30 21:58:00,9
2019-10-30 21:59:00,9
2019-10-30 22:00:00,9
2019-10-30 22:01:00,9
2019-10-30 22:02:00,10
2019-10-30 22:03:00,9
