182,select * from PhotozRF where objid=#
2019-10-30 00:18:00,1
2019-10-30 00:36:00,1
2019-10-30 01:01:00,1
2019-10-30 01:11:00,1
2019-10-30 01:33:00,1
2019-10-30 01:48:00,1
2019-10-30 01:50:00,1
2019-10-30 02:14:00,1
2019-10-30 02:35:00,1
2019-10-30 02:59:00,1
2019-10-30 03:07:00,1
2019-10-30 03:33:00,1
2019-10-30 04:42:00,1
2019-10-30 05:16:00,1
2019-10-30 06:05:00,1
2019-10-30 06:57:00,1
2019-10-30 08:03:00,1
2019-10-30 08:30:00,1
2019-10-30 08:45:00,1
2019-10-30 09:20:00,1
2019-10-30 09:59:00,1
2019-10-30 10:13:00,1
2019-10-30 10:37:00,1
2019-10-30 10:52:00,1
2019-10-30 11:01:00,1
2019-10-30 11:18:00,1
2019-10-30 11:23:00,1
2019-10-30 11:33:00,1
2019-10-30 11:56:00,1
2019-10-30 12:32:00,1
2019-10-30 13:07:00,1
2019-10-30 13:08:00,1
2019-10-30 13:26:00,1
2019-10-30 13:27:00,39
2019-10-30 13:28:00,40
2019-10-30 13:29:00,30
2019-10-30 14:05:00,1
2019-10-30 14:36:00,1
2019-10-30 17:03:00,1
2019-10-30 18:27:00,1
2019-10-30 18:47:00,1
2019-10-30 19:24:00,12
2019-10-30 20:14:00,1
2019-10-30 20:28:00,1
2019-10-30 20:54:00,1
2019-10-30 20:59:00,1
2019-10-30 21:09:00,14
2019-10-30 22:01:00,1
2019-10-30 22:51:00,2
2019-10-30 22:54:00,1
2019-10-30 23:50:00,1
