760,select * from dbo.fDocColumns(&&&)
2019-10-30 01:01:00,1
2019-10-30 01:02:00,13
2019-10-30 01:03:00,1
2019-10-30 01:05:00,7
2019-10-30 01:06:00,3
2019-10-30 01:08:00,1
2019-10-30 01:09:00,3
2019-10-30 01:21:00,2
2019-10-30 01:58:00,1
2019-10-30 02:11:00,1
2019-10-30 02:32:00,2
2019-10-30 04:04:00,2
2019-10-30 05:53:00,4
2019-10-30 05:56:00,3
2019-10-30 06:07:00,3
2019-10-30 07:04:00,1
2019-10-30 07:13:00,1
2019-10-30 08:22:00,1
2019-10-30 08:25:00,1
2019-10-30 09:23:00,2
2019-10-30 09:32:00,2
2019-10-30 09:49:00,3
2019-10-30 09:50:00,2
2019-10-30 10:14:00,2
2019-10-30 10:25:00,2
2019-10-30 10:53:00,9
2019-10-30 10:54:00,5
2019-10-30 11:09:00,2
2019-10-30 11:10:00,3
2019-10-30 11:11:00,1
2019-10-30 11:15:00,3
2019-10-30 12:01:00,2
2019-10-30 12:17:00,3
2019-10-30 12:30:00,1
2019-10-30 12:53:00,2
2019-10-30 13:00:00,2
2019-10-30 13:01:00,2
2019-10-30 13:04:00,2
2019-10-30 13:08:00,2
2019-10-30 13:11:00,1
2019-10-30 13:22:00,1
2019-10-30 13:59:00,2
2019-10-30 14:13:00,3
2019-10-30 14:21:00,1
2019-10-30 14:30:00,1
2019-10-30 14:33:00,1
2019-10-30 15:09:00,3
2019-10-30 15:42:00,25
2019-10-30 15:43:00,8
2019-10-30 15:44:00,13
2019-10-30 15:45:00,19
2019-10-30 15:46:00,12
2019-10-30 15:47:00,25
2019-10-30 15:48:00,9
2019-10-30 15:49:00,18
2019-10-30 15:50:00,6
2019-10-30 15:51:00,13
2019-10-30 15:52:00,9
2019-10-30 15:53:00,15
2019-10-30 15:54:00,12
2019-10-30 15:55:00,32
2019-10-30 15:56:00,4
2019-10-30 15:59:00,1
2019-10-30 16:09:00,5
2019-10-30 16:16:00,1
2019-10-30 16:18:00,18
2019-10-30 16:19:00,4
2019-10-30 16:54:00,295
2019-10-30 17:26:00,2
2019-10-30 17:35:00,2
2019-10-30 17:40:00,1
2019-10-30 17:51:00,1
2019-10-30 17:56:00,2
2019-10-30 17:59:00,1
2019-10-30 18:12:00,2
2019-10-30 18:26:00,1
2019-10-30 18:58:00,1
2019-10-30 19:05:00,4
2019-10-30 19:06:00,2
2019-10-30 19:35:00,1
2019-10-30 19:36:00,2
2019-10-30 19:48:00,3
2019-10-30 19:50:00,5
2019-10-30 19:53:00,1
2019-10-30 19:55:00,7
2019-10-30 19:56:00,12
2019-10-30 19:57:00,1
2019-10-30 19:59:00,1
2019-10-30 20:01:00,5
2019-10-30 20:13:00,1
2019-10-30 20:18:00,23
2019-10-30 20:37:00,1
2019-10-30 20:44:00,1
2019-10-30 20:58:00,2
2019-10-30 21:15:00,2
2019-10-30 21:47:00,2
2019-10-30 22:19:00,3
2019-10-30 22:29:00,2
2019-10-30 22:55:00,2
2019-10-30 23:33:00,2
2019-10-30 23:58:00,2
