1,"select count(distinct(sp.objID)) from MyDB.DR1#_MGS_HETDEX_Data2 as data, DR1#.SpecObj as sp where data.z > # and data.z < #   and sp.specObjID = data.specObjID   and sp.zWarning = #"
2019-01-10 06:43:00,1
