215,select * from dbo.fDocColumns(&&&)
2019-01-10 00:19:00,1
2019-01-10 00:20:00,1
2019-01-10 00:21:00,1
2019-01-10 00:39:00,1
2019-01-10 00:40:00,3
2019-01-10 01:08:00,2
2019-01-10 01:09:00,2
2019-01-10 01:10:00,1
2019-01-10 01:11:00,1
2019-01-10 01:12:00,1
2019-01-10 01:30:00,2
2019-01-10 01:35:00,1
2019-01-10 02:06:00,2
2019-01-10 02:14:00,1
2019-01-10 02:25:00,1
2019-01-10 02:56:00,1
2019-01-10 03:35:00,1
2019-01-10 03:37:00,1
2019-01-10 03:43:00,1
2019-01-10 03:44:00,2
2019-01-10 03:45:00,1
2019-01-10 03:47:00,1
2019-01-10 03:51:00,1
2019-01-10 03:52:00,1
2019-01-10 03:55:00,1
2019-01-10 03:56:00,2
2019-01-10 03:57:00,1
2019-01-10 03:58:00,1
2019-01-10 04:11:00,2
2019-01-10 05:04:00,2
2019-01-10 05:54:00,1
2019-01-10 05:55:00,2
2019-01-10 05:58:00,1
2019-01-10 06:13:00,2
2019-01-10 06:24:00,2
2019-01-10 07:15:00,2
2019-01-10 07:50:00,2
2019-01-10 07:51:00,3
2019-01-10 07:52:00,1
2019-01-10 07:54:00,2
2019-01-10 08:06:00,1
2019-01-10 08:59:00,1
2019-01-10 09:04:00,3
2019-01-10 09:32:00,1
2019-01-10 10:14:00,1
2019-01-10 10:42:00,1
2019-01-10 10:50:00,3
2019-01-10 10:56:00,1
2019-01-10 11:27:00,2
2019-01-10 12:00:00,1
2019-01-10 12:14:00,1
2019-01-10 12:38:00,1
2019-01-10 13:55:00,1
2019-01-10 14:36:00,1
2019-01-10 14:38:00,1
2019-01-10 14:40:00,2
2019-01-10 14:53:00,2
2019-01-10 14:55:00,10
2019-01-10 14:56:00,8
2019-01-10 14:57:00,3
2019-01-10 14:58:00,7
2019-01-10 14:59:00,8
2019-01-10 15:00:00,9
2019-01-10 15:01:00,6
2019-01-10 15:02:00,5
2019-01-10 15:03:00,6
2019-01-10 15:09:00,1
2019-01-10 15:56:00,2
2019-01-10 17:12:00,1
2019-01-10 17:16:00,1
2019-01-10 17:22:00,1
2019-01-10 17:28:00,1
2019-01-10 17:43:00,8
2019-01-10 17:46:00,2
2019-01-10 18:01:00,1
2019-01-10 18:05:00,1
2019-01-10 18:06:00,2
2019-01-10 18:07:00,1
2019-01-10 18:43:00,2
2019-01-10 19:06:00,2
2019-01-10 19:11:00,1
2019-01-10 19:16:00,1
2019-01-10 19:25:00,2
2019-01-10 19:27:00,1
2019-01-10 19:29:00,2
2019-01-10 19:30:00,1
2019-01-10 19:34:00,1
2019-01-10 19:35:00,4
2019-01-10 19:40:00,1
2019-01-10 19:41:00,1
2019-01-10 19:42:00,1
2019-01-10 19:45:00,1
2019-01-10 19:46:00,1
2019-01-10 19:52:00,1
2019-01-10 20:00:00,1
2019-01-10 20:01:00,1
2019-01-10 20:05:00,1
2019-01-10 20:27:00,1
2019-01-10 20:56:00,4
2019-01-10 20:59:00,1
2019-01-10 21:32:00,1
2019-01-10 21:35:00,1
2019-01-10 21:49:00,1
2019-01-10 22:13:00,1
2019-01-10 22:16:00,2
2019-01-10 22:17:00,6
2019-01-10 22:20:00,2
2019-01-10 22:41:00,1
2019-01-10 23:38:00,1
2019-01-10 23:53:00,1
