273,select * from fDocFunctionParams(&&&)
2019-01-10 01:29:00,1
2019-01-10 01:40:00,1
2019-01-10 01:57:00,1
2019-01-10 02:14:00,1
2019-01-10 02:43:00,1
2019-01-10 02:56:00,1
2019-01-10 02:59:00,1
2019-01-10 03:10:00,1
2019-01-10 03:42:00,2
2019-01-10 03:43:00,1
2019-01-10 04:01:00,1
2019-01-10 06:16:00,1
2019-01-10 07:37:00,1
2019-01-10 09:14:00,2
2019-01-10 09:15:00,1
2019-01-10 09:18:00,2
2019-01-10 09:20:00,1
2019-01-10 09:21:00,4
2019-01-10 09:54:00,2
2019-01-10 09:55:00,4
2019-01-10 10:19:00,1
2019-01-10 10:31:00,2
2019-01-10 11:11:00,1
2019-01-10 11:45:00,1
2019-01-10 12:05:00,1
2019-01-10 12:30:00,1
2019-01-10 13:48:00,1
2019-01-10 15:04:00,12
2019-01-10 15:05:00,12
2019-01-10 15:06:00,11
2019-01-10 15:07:00,14
2019-01-10 15:08:00,11
2019-01-10 15:09:00,13
2019-01-10 15:10:00,12
2019-01-10 15:11:00,11
2019-01-10 15:12:00,15
2019-01-10 15:13:00,10
2019-01-10 15:14:00,10
2019-01-10 15:15:00,12
2019-01-10 15:16:00,8
2019-01-10 15:17:00,12
2019-01-10 15:18:00,11
2019-01-10 15:19:00,12
2019-01-10 15:20:00,11
2019-01-10 15:21:00,5
2019-01-10 15:22:00,11
2019-01-10 15:23:00,15
2019-01-10 15:24:00,3
2019-01-10 17:54:00,1
2019-01-10 18:08:00,1
2019-01-10 19:28:00,1
2019-01-10 21:22:00,1
