1,"select count(distinct(photo.objID)) from MyDB.DR7_MGS_Spec_HETDEX2 as data, DR7.SpecObj as sp, DR7.specPhoto as photo where sp.z > # and sp.z < #   and sp.specObjID = data.specObjID and sp.specObjID = photo.specObjID   and sp.zWarning = #"
2019-01-10 08:26:00,1
