1,"select count(distinct(sphoto.objID)) from MyDB.DR1#_MGS_HETDEX_Data2 as data, DR1#.SpecObj as sp, DR1#.SpecPhoto sphoto where data.z > # and data.z < #   and sp.specObjID = data.specObjID and sp.specObjID = sphoto.specObjID   and sp.zWarning = #"
2019-01-10 06:45:00,1
