56,select * from SpecObjAll where specObjId=#
2019-01-10 00:07:00,1
2019-01-10 01:16:00,1
2019-01-10 02:11:00,1
2019-01-10 02:12:00,3
2019-01-10 02:40:00,1
2019-01-10 03:58:00,1
2019-01-10 04:07:00,1
2019-01-10 04:50:00,1
2019-01-10 06:31:00,4
2019-01-10 06:41:00,1
2019-01-10 07:29:00,1
2019-01-10 07:54:00,2
2019-01-10 08:17:00,1
2019-01-10 08:22:00,1
2019-01-10 08:27:00,1
2019-01-10 09:03:00,1
2019-01-10 09:08:00,1
2019-01-10 09:41:00,1
2019-01-10 13:29:00,1
2019-01-10 14:16:00,1
2019-01-10 14:23:00,1
2019-01-10 14:53:00,1
2019-01-10 15:05:00,1
2019-01-10 15:12:00,1
2019-01-10 15:17:00,1
2019-01-10 15:37:00,1
2019-01-10 15:46:00,1
2019-01-10 15:47:00,1
2019-01-10 15:56:00,1
2019-01-10 16:37:00,1
2019-01-10 16:56:00,1
2019-01-10 17:12:00,1
2019-01-10 17:31:00,1
2019-01-10 17:56:00,1
2019-01-10 18:28:00,1
2019-01-10 18:29:00,1
2019-01-10 18:30:00,1
2019-01-10 18:40:00,1
2019-01-10 19:37:00,1
2019-01-10 20:15:00,1
2019-01-10 20:59:00,1
2019-01-10 21:42:00,1
2019-01-10 21:44:00,1
2019-01-10 22:00:00,1
2019-01-10 22:19:00,1
2019-01-10 22:21:00,1
2019-01-10 22:25:00,1
2019-01-10 23:06:00,1
2019-01-10 23:10:00,1
2019-01-10 23:56:00,1
