68,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-01-10 00:22:00,1
2019-01-10 00:30:00,1
2019-01-10 03:17:00,1
2019-01-10 05:31:00,1
2019-01-10 13:33:00,1
2019-01-10 14:36:00,1
2019-01-10 14:40:00,1
2019-01-10 21:23:00,1
2019-01-10 21:24:00,2
2019-01-10 21:25:00,3
2019-01-10 21:27:00,3
2019-01-10 21:28:00,2
2019-01-10 21:29:00,1
2019-01-10 21:30:00,1
2019-01-10 21:31:00,4
2019-01-10 21:32:00,2
2019-01-10 21:33:00,2
2019-01-10 21:34:00,3
2019-01-10 21:35:00,1
2019-01-10 21:37:00,2
2019-01-10 21:38:00,3
2019-01-10 21:39:00,1
2019-01-10 21:40:00,4
2019-01-10 21:41:00,4
2019-01-10 21:42:00,5
2019-01-10 21:43:00,2
2019-01-10 21:44:00,3
2019-01-10 21:45:00,1
2019-01-10 21:46:00,2
2019-01-10 21:47:00,3
2019-01-10 21:48:00,4
2019-01-10 21:49:00,2
