2,"select top #   sa.RA,   sa.DEC,   n.objid      into output0#      from MyDB.akari_subset AS sa     CROSS APPLY dbo.fGetNearestObjEq( sa.RA, sa.DEC, #) AS n     JOIN SpecPhoto AS sp ON sp.SpecObjID = n.objid"
2019-08-06 12:31:00,2
