798,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-08-06 00:00:00,1
2019-08-06 00:01:00,1
2019-08-06 00:03:00,1
2019-08-06 00:05:00,1
2019-08-06 00:07:00,2
2019-08-06 00:08:00,2
2019-08-06 00:10:00,2
2019-08-06 00:12:00,1
2019-08-06 00:14:00,1
2019-08-06 00:16:00,1
2019-08-06 00:18:00,1
2019-08-06 00:20:00,1
2019-08-06 00:21:00,1
2019-08-06 00:22:00,1
2019-08-06 00:24:00,3
2019-08-06 00:26:00,1
2019-08-06 00:27:00,1
2019-08-06 00:29:00,1
2019-08-06 00:30:00,1
2019-08-06 00:32:00,1
2019-08-06 00:33:00,1
2019-08-06 00:35:00,1
2019-08-06 00:37:00,1
2019-08-06 00:38:00,2
2019-08-06 00:39:00,1
2019-08-06 00:41:00,2
2019-08-06 00:43:00,1
2019-08-06 00:45:00,1
2019-08-06 00:46:00,1
2019-08-06 00:48:00,1
2019-08-06 00:50:00,2
2019-08-06 00:52:00,1
2019-08-06 00:54:00,1
2019-08-06 00:56:00,1
2019-08-06 00:59:00,1
2019-08-06 01:01:00,1
2019-08-06 01:11:00,1
2019-08-06 01:23:00,1
2019-08-06 01:25:00,1
2019-08-06 01:27:00,1
2019-08-06 01:31:00,1
2019-08-06 01:34:00,1
2019-08-06 01:40:00,1
2019-08-06 01:46:00,1
2019-08-06 01:49:00,1
2019-08-06 01:51:00,1
2019-08-06 01:53:00,1
2019-08-06 01:54:00,1
2019-08-06 01:56:00,1
2019-08-06 01:58:00,1
2019-08-06 02:00:00,1
2019-08-06 02:02:00,1
2019-08-06 02:05:00,1
2019-08-06 02:07:00,1
2019-08-06 02:08:00,1
2019-08-06 02:10:00,1
2019-08-06 02:11:00,1
2019-08-06 02:12:00,1
2019-08-06 02:15:00,1
2019-08-06 02:18:00,1
2019-08-06 02:23:00,1
2019-08-06 02:24:00,2
2019-08-06 02:26:00,1
2019-08-06 02:28:00,1
2019-08-06 02:31:00,1
2019-08-06 02:33:00,1
2019-08-06 02:34:00,1
2019-08-06 02:36:00,2
2019-08-06 02:38:00,1
2019-08-06 02:40:00,1
2019-08-06 02:41:00,1
2019-08-06 02:42:00,3
2019-08-06 02:43:00,4
2019-08-06 02:44:00,3
2019-08-06 02:46:00,1
2019-08-06 02:48:00,1
2019-08-06 02:50:00,2
2019-08-06 02:52:00,1
2019-08-06 02:53:00,2
2019-08-06 02:54:00,1
2019-08-06 02:56:00,1
2019-08-06 02:58:00,1
2019-08-06 03:04:00,1
2019-08-06 03:06:00,1
2019-08-06 03:08:00,1
2019-08-06 03:11:00,1
2019-08-06 03:12:00,1
2019-08-06 03:14:00,1
2019-08-06 03:15:00,1
2019-08-06 03:17:00,1
2019-08-06 03:18:00,1
2019-08-06 03:21:00,1
2019-08-06 03:22:00,1
2019-08-06 03:24:00,1
2019-08-06 03:27:00,1
2019-08-06 03:29:00,1
2019-08-06 03:30:00,1
2019-08-06 03:32:00,1
2019-08-06 03:33:00,2
2019-08-06 03:34:00,1
2019-08-06 03:36:00,1
2019-08-06 03:37:00,3
2019-08-06 03:40:00,3
2019-08-06 03:41:00,3
2019-08-06 03:42:00,3
2019-08-06 03:44:00,1
2019-08-06 03:45:00,1
2019-08-06 03:47:00,1
2019-08-06 03:49:00,1
2019-08-06 03:50:00,1
2019-08-06 03:52:00,1
2019-08-06 03:53:00,1
2019-08-06 03:56:00,2
2019-08-06 03:58:00,1
2019-08-06 04:00:00,1
2019-08-06 04:02:00,1
2019-08-06 04:04:00,1
2019-08-06 04:05:00,1
2019-08-06 04:06:00,1
2019-08-06 04:08:00,1
2019-08-06 04:09:00,1
2019-08-06 04:10:00,2
2019-08-06 04:12:00,1
2019-08-06 04:14:00,1
2019-08-06 04:16:00,1
2019-08-06 04:18:00,1
2019-08-06 04:20:00,1
2019-08-06 04:21:00,1
2019-08-06 04:22:00,1
2019-08-06 04:24:00,1
2019-08-06 04:25:00,1
2019-08-06 04:27:00,1
2019-08-06 04:29:00,1
2019-08-06 04:32:00,1
2019-08-06 04:34:00,1
2019-08-06 04:37:00,1
2019-08-06 04:39:00,1
2019-08-06 04:41:00,2
2019-08-06 04:44:00,2
2019-08-06 04:46:00,1
2019-08-06 04:49:00,1
2019-08-06 04:51:00,1
2019-08-06 04:54:00,1
2019-08-06 04:57:00,1
2019-08-06 05:01:00,1
2019-08-06 05:04:00,1
2019-08-06 05:05:00,1
2019-08-06 05:08:00,1
2019-08-06 05:11:00,1
2019-08-06 05:14:00,1
2019-08-06 05:16:00,1
2019-08-06 05:17:00,1
2019-08-06 05:20:00,1
2019-08-06 05:23:00,1
2019-08-06 05:26:00,2
2019-08-06 05:30:00,1
2019-08-06 05:31:00,1
2019-08-06 05:32:00,1
2019-08-06 05:34:00,1
2019-08-06 05:35:00,2
2019-08-06 05:36:00,1
2019-08-06 05:39:00,1
2019-08-06 05:40:00,1
2019-08-06 05:42:00,1
2019-08-06 05:43:00,1
2019-08-06 05:47:00,2
2019-08-06 05:49:00,1
2019-08-06 05:51:00,1
2019-08-06 05:52:00,1
2019-08-06 05:54:00,1
2019-08-06 05:55:00,1
2019-08-06 05:57:00,1
2019-08-06 06:00:00,1
2019-08-06 06:02:00,1
2019-08-06 06:04:00,1
2019-08-06 06:06:00,2
2019-08-06 06:08:00,1
2019-08-06 06:10:00,1
2019-08-06 06:12:00,1
2019-08-06 06:14:00,1
2019-08-06 06:15:00,1
2019-08-06 06:16:00,1
2019-08-06 06:18:00,2
2019-08-06 06:20:00,1
2019-08-06 06:21:00,1
2019-08-06 06:23:00,1
2019-08-06 06:25:00,1
2019-08-06 06:26:00,1
2019-08-06 06:27:00,1
2019-08-06 06:28:00,1
2019-08-06 06:30:00,1
2019-08-06 06:32:00,1
2019-08-06 06:34:00,1
2019-08-06 06:36:00,1
2019-08-06 06:38:00,1
2019-08-06 06:40:00,1
2019-08-06 06:41:00,1
2019-08-06 06:43:00,1
2019-08-06 06:44:00,1
2019-08-06 06:46:00,2
2019-08-06 06:47:00,1
2019-08-06 06:49:00,1
