1349,"SELECT  top # &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID"
2019-08-06 00:01:00,7
2019-08-06 00:05:00,1
2019-08-06 00:08:00,1
2019-08-06 00:11:00,7
2019-08-06 00:15:00,1
2019-08-06 00:18:00,1
2019-08-06 00:21:00,7
2019-08-06 00:25:00,1
2019-08-06 00:28:00,1
2019-08-06 00:31:00,7
2019-08-06 00:35:00,1
2019-08-06 00:38:00,1
2019-08-06 00:41:00,7
2019-08-06 00:45:00,1
2019-08-06 00:48:00,1
2019-08-06 00:51:00,7
2019-08-06 00:55:00,1
2019-08-06 00:58:00,1
2019-08-06 01:01:00,7
2019-08-06 01:05:00,1
2019-08-06 01:08:00,1
2019-08-06 01:11:00,7
2019-08-06 01:15:00,1
2019-08-06 01:18:00,1
2019-08-06 01:21:00,7
2019-08-06 01:25:00,1
2019-08-06 01:28:00,1
2019-08-06 01:31:00,9
2019-08-06 01:35:00,1
2019-08-06 01:38:00,1
2019-08-06 01:41:00,7
2019-08-06 01:46:00,1
2019-08-06 01:48:00,1
2019-08-06 01:51:00,7
2019-08-06 01:52:00,1
2019-08-06 01:56:00,1
2019-08-06 01:58:00,1
2019-08-06 02:01:00,7
2019-08-06 02:06:00,1
2019-08-06 02:08:00,1
2019-08-06 02:11:00,7
2019-08-06 02:16:00,1
2019-08-06 02:18:00,1
2019-08-06 02:21:00,7
2019-08-06 02:26:00,1
2019-08-06 02:28:00,1
2019-08-06 02:31:00,7
2019-08-06 02:36:00,1
2019-08-06 02:38:00,1
2019-08-06 02:41:00,7
2019-08-06 02:46:00,1
2019-08-06 02:48:00,1
2019-08-06 02:51:00,7
2019-08-06 02:56:00,1
2019-08-06 02:58:00,1
2019-08-06 03:01:00,7
2019-08-06 03:06:00,2
2019-08-06 03:08:00,1
2019-08-06 03:11:00,7
2019-08-06 03:16:00,1
2019-08-06 03:18:00,1
2019-08-06 03:21:00,7
2019-08-06 03:26:00,1
2019-08-06 03:28:00,1
2019-08-06 03:31:00,7
2019-08-06 03:36:00,1
2019-08-06 03:39:00,1
2019-08-06 03:41:00,7
2019-08-06 03:46:00,1
2019-08-06 03:49:00,1
2019-08-06 03:51:00,7
2019-08-06 03:56:00,1
2019-08-06 03:59:00,1
2019-08-06 04:01:00,4
2019-08-06 04:02:00,3
2019-08-06 04:06:00,1
2019-08-06 04:09:00,1
2019-08-06 04:11:00,6
2019-08-06 04:12:00,1
2019-08-06 04:16:00,1
2019-08-06 04:19:00,1
2019-08-06 04:21:00,6
2019-08-06 04:22:00,1
2019-08-06 04:26:00,2
2019-08-06 04:29:00,1
2019-08-06 04:31:00,4
2019-08-06 04:32:00,3
2019-08-06 04:36:00,2
2019-08-06 04:39:00,1
2019-08-06 04:41:00,5
2019-08-06 04:42:00,2
2019-08-06 04:46:00,1
2019-08-06 04:49:00,1
2019-08-06 04:51:00,5
2019-08-06 04:52:00,2
2019-08-06 04:56:00,1
2019-08-06 04:59:00,1
2019-08-06 05:01:00,5
2019-08-06 05:02:00,2
2019-08-06 05:06:00,1
2019-08-06 05:09:00,1
2019-08-06 05:11:00,5
2019-08-06 05:12:00,3
2019-08-06 05:16:00,1
2019-08-06 05:19:00,1
2019-08-06 05:21:00,5
2019-08-06 05:22:00,2
2019-08-06 05:26:00,1
2019-08-06 05:29:00,1
2019-08-06 05:31:00,2
2019-08-06 05:32:00,6
2019-08-06 05:36:00,1
2019-08-06 05:39:00,1
2019-08-06 05:41:00,3
2019-08-06 05:42:00,4
2019-08-06 05:46:00,1
2019-08-06 05:49:00,1
2019-08-06 05:51:00,3
2019-08-06 05:52:00,4
2019-08-06 05:56:00,1
2019-08-06 05:59:00,1
2019-08-06 06:01:00,3
2019-08-06 06:02:00,4
2019-08-06 06:06:00,1
2019-08-06 06:09:00,1
2019-08-06 06:12:00,7
2019-08-06 06:16:00,1
2019-08-06 06:19:00,1
2019-08-06 06:22:00,8
2019-08-06 06:26:00,1
2019-08-06 06:29:00,1
2019-08-06 06:32:00,7
2019-08-06 06:36:00,1
2019-08-06 06:39:00,1
2019-08-06 06:42:00,7
2019-08-06 06:46:00,1
2019-08-06 06:49:00,1
2019-08-06 06:52:00,7
2019-08-06 06:56:00,1
2019-08-06 06:59:00,1
2019-08-06 07:02:00,7
2019-08-06 07:06:00,1
2019-08-06 07:09:00,1
2019-08-06 07:12:00,7
2019-08-06 07:16:00,2
2019-08-06 07:19:00,1
2019-08-06 07:22:00,7
2019-08-06 07:26:00,1
2019-08-06 07:29:00,1
2019-08-06 07:32:00,7
2019-08-06 07:36:00,1
2019-08-06 07:39:00,1
2019-08-06 07:42:00,7
2019-08-06 07:46:00,1
2019-08-06 07:49:00,1
2019-08-06 07:52:00,7
2019-08-06 07:56:00,2
2019-08-06 07:59:00,1
2019-08-06 08:02:00,7
2019-08-06 08:06:00,1
2019-08-06 08:09:00,1
2019-08-06 08:12:00,7
2019-08-06 08:16:00,1
2019-08-06 08:19:00,1
2019-08-06 08:22:00,7
2019-08-06 08:26:00,2
2019-08-06 08:29:00,1
2019-08-06 08:32:00,7
2019-08-06 08:36:00,2
2019-08-06 08:39:00,1
2019-08-06 08:42:00,7
2019-08-06 08:43:00,1
2019-08-06 08:46:00,1
2019-08-06 08:49:00,1
2019-08-06 08:52:00,7
2019-08-06 08:56:00,1
2019-08-06 08:59:00,1
2019-08-06 09:02:00,7
2019-08-06 09:06:00,1
2019-08-06 09:09:00,1
2019-08-06 09:12:00,7
2019-08-06 09:16:00,1
2019-08-06 09:19:00,1
2019-08-06 09:22:00,9
2019-08-06 09:26:00,1
2019-08-06 09:29:00,1
2019-08-06 09:32:00,7
2019-08-06 09:36:00,1
2019-08-06 09:39:00,1
2019-08-06 09:42:00,7
2019-08-06 09:46:00,1
2019-08-06 09:49:00,1
2019-08-06 09:52:00,10
2019-08-06 09:56:00,1
2019-08-06 09:59:00,1
2019-08-06 10:02:00,9
2019-08-06 10:06:00,1
2019-08-06 10:09:00,1
2019-08-06 10:12:00,7
2019-08-06 10:16:00,1
2019-08-06 10:19:00,1
2019-08-06 10:22:00,7
2019-08-06 10:26:00,1
2019-08-06 10:29:00,1
2019-08-06 10:32:00,8
2019-08-06 10:36:00,1
2019-08-06 10:39:00,1
2019-08-06 10:42:00,7
2019-08-06 10:46:00,1
2019-08-06 10:49:00,1
2019-08-06 10:52:00,7
