1,"SELECT COUNT(*)      m.OBJID AS akariID    m.RA AS akariRA,    m.DEC AS akariDEC,    /*  n.objid, n.distance,   o.ra AS ra_sdss,    o.dec AS dec_sdss*/    FROM MyDB.akari AS m    CROSS APPLY dbo.fGetNearestObjEq( m.RA, m.DEC, #) AS n    JOIN SpecObj AS o ON n.objid=o.objid"
2019-08-06 05:28:00,1
