503,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-08-06 00:00:00,8
2019-08-06 00:01:00,5
2019-08-06 00:02:00,4
2019-08-06 00:03:00,3
2019-08-06 01:00:00,2
2019-08-06 01:01:00,11
2019-08-06 01:02:00,13
2019-08-06 01:03:00,10
2019-08-06 01:04:00,15
2019-08-06 01:05:00,10
2019-08-06 01:06:00,14
2019-08-06 01:07:00,16
2019-08-06 01:08:00,15
2019-08-06 01:09:00,13
2019-08-06 01:10:00,5
2019-08-06 01:44:00,6
2019-08-06 01:45:00,16
2019-08-06 01:46:00,13
2019-08-06 01:47:00,11
2019-08-06 01:48:00,15
2019-08-06 01:49:00,13
2019-08-06 01:50:00,14
2019-08-06 01:51:00,17
2019-08-06 01:52:00,18
2019-08-06 01:53:00,14
2019-08-06 01:54:00,16
2019-08-06 01:55:00,11
2019-08-06 02:09:00,7
2019-08-06 02:10:00,15
2019-08-06 02:11:00,16
2019-08-06 02:12:00,16
2019-08-06 02:13:00,16
2019-08-06 02:14:00,17
2019-08-06 02:15:00,6
2019-08-06 06:43:00,1
2019-08-06 08:34:00,3
2019-08-06 08:35:00,8
2019-08-06 08:36:00,8
2019-08-06 09:30:00,3
2019-08-06 09:31:00,1
2019-08-06 11:30:00,3
2019-08-06 12:22:00,1
2019-08-06 13:00:00,1
2019-08-06 13:02:00,4
2019-08-06 13:03:00,2
2019-08-06 13:04:00,1
2019-08-06 13:07:00,9
2019-08-06 13:08:00,8
2019-08-06 13:10:00,4
2019-08-06 13:11:00,6
2019-08-06 13:12:00,2
2019-08-06 13:13:00,1
2019-08-06 13:14:00,12
2019-08-06 13:15:00,4
2019-08-06 13:18:00,4
2019-08-06 13:21:00,1
2019-08-06 15:00:00,1
2019-08-06 15:27:00,1
2019-08-06 15:28:00,1
2019-08-06 15:59:00,1
2019-08-06 19:43:00,1
2019-08-06 19:45:00,1
2019-08-06 19:50:00,1
2019-08-06 19:55:00,1
2019-08-06 19:59:00,1
2019-08-06 20:01:00,1
2019-08-06 20:06:00,1
2019-08-06 20:09:00,1
2019-08-06 20:11:00,1
2019-08-06 22:10:00,1
2019-08-06 23:25:00,1
