1,"SELECT TOP #   m.OBJID AS akari_ID,   m.RA AS akari_ra,   m.DEC AS akari_dec,   o.z AS redshift,      n.objid   into mydb.output8        from MyDB.akari1# AS m     CROSS APPLY dbo.fGetNearestObjEq( m.RA, m.DEC, #) AS n     JOIN dbo.SpecPhotoAll AS o ON n.objid = o.specObjID"
2019-08-06 12:19:00,1
