194,select * from SpecObjAll where specObjId=#
2019-08-06 03:07:00,1
2019-08-06 09:43:00,4
2019-08-06 11:33:00,1
2019-08-06 11:36:00,1
2019-08-06 11:39:00,1
2019-08-06 11:42:00,1
2019-08-06 11:45:00,1
2019-08-06 11:48:00,1
2019-08-06 11:51:00,1
2019-08-06 11:54:00,1
2019-08-06 11:57:00,1
2019-08-06 12:00:00,1
2019-08-06 12:03:00,1
2019-08-06 12:06:00,1
2019-08-06 12:09:00,1
2019-08-06 12:11:00,1
2019-08-06 12:14:00,1
2019-08-06 12:16:00,1
2019-08-06 12:17:00,1
2019-08-06 12:19:00,1
2019-08-06 12:22:00,2
2019-08-06 12:25:00,2
2019-08-06 12:28:00,1
2019-08-06 12:31:00,1
2019-08-06 12:34:00,1
2019-08-06 12:37:00,1
2019-08-06 12:40:00,1
2019-08-06 12:43:00,1
2019-08-06 12:46:00,1
2019-08-06 12:49:00,1
2019-08-06 12:52:00,1
2019-08-06 12:55:00,1
2019-08-06 12:58:00,1
2019-08-06 13:01:00,1
2019-08-06 13:04:00,1
2019-08-06 13:06:00,1
2019-08-06 13:10:00,1
2019-08-06 13:13:00,1
2019-08-06 13:17:00,1
2019-08-06 13:20:00,1
2019-08-06 13:23:00,2
2019-08-06 13:27:00,1
2019-08-06 13:31:00,1
2019-08-06 13:34:00,1
2019-08-06 13:36:00,1
2019-08-06 13:40:00,1
2019-08-06 13:43:00,1
2019-08-06 13:47:00,1
2019-08-06 13:51:00,1
2019-08-06 13:54:00,1
2019-08-06 13:58:00,1
2019-08-06 14:02:00,1
2019-08-06 14:05:00,1
2019-08-06 14:08:00,1
2019-08-06 14:12:00,1
2019-08-06 14:16:00,1
2019-08-06 14:19:00,1
2019-08-06 14:22:00,1
2019-08-06 14:24:00,1
2019-08-06 14:27:00,1
2019-08-06 14:30:00,1
2019-08-06 14:33:00,1
2019-08-06 14:36:00,1
2019-08-06 14:39:00,1
2019-08-06 14:42:00,1
2019-08-06 14:45:00,1
2019-08-06 14:48:00,1
2019-08-06 14:51:00,1
2019-08-06 14:54:00,1
2019-08-06 14:56:00,1
2019-08-06 14:59:00,1
2019-08-06 15:02:00,1
2019-08-06 15:05:00,1
2019-08-06 15:08:00,1
2019-08-06 15:11:00,1
2019-08-06 15:14:00,1
2019-08-06 15:17:00,1
2019-08-06 15:20:00,1
2019-08-06 15:23:00,1
2019-08-06 15:26:00,1
2019-08-06 15:29:00,1
2019-08-06 15:31:00,1
2019-08-06 15:35:00,1
2019-08-06 15:37:00,1
2019-08-06 15:40:00,1
2019-08-06 15:43:00,1
2019-08-06 15:47:00,1
2019-08-06 15:49:00,1
2019-08-06 15:52:00,1
2019-08-06 15:56:00,1
2019-08-06 15:59:00,1
2019-08-06 16:02:00,1
2019-08-06 16:05:00,1
2019-08-06 16:09:00,1
2019-08-06 16:12:00,1
2019-08-06 16:14:00,1
2019-08-06 16:17:00,1
2019-08-06 16:21:00,1
2019-08-06 16:24:00,1
2019-08-06 16:27:00,1
2019-08-06 16:32:00,1
2019-08-06 16:35:00,1
2019-08-06 16:38:00,1
2019-08-06 16:41:00,1
2019-08-06 16:44:00,1
2019-08-06 16:47:00,1
2019-08-06 16:51:00,1
2019-08-06 16:55:00,1
2019-08-06 16:58:00,1
2019-08-06 17:01:00,1
2019-08-06 17:04:00,1
2019-08-06 17:07:00,1
2019-08-06 17:10:00,1
2019-08-06 17:13:00,1
2019-08-06 17:16:00,1
2019-08-06 17:19:00,1
2019-08-06 17:22:00,1
2019-08-06 17:26:00,1
2019-08-06 17:29:00,1
2019-08-06 17:32:00,1
2019-08-06 17:36:00,1
2019-08-06 17:39:00,1
2019-08-06 17:43:00,1
2019-08-06 17:47:00,1
2019-08-06 17:50:00,1
2019-08-06 17:53:00,1
2019-08-06 17:57:00,1
2019-08-06 18:01:00,1
2019-08-06 18:05:00,1
2019-08-06 18:09:00,1
2019-08-06 18:12:00,1
2019-08-06 18:16:00,1
2019-08-06 18:20:00,1
2019-08-06 18:23:00,1
2019-08-06 18:28:00,1
2019-08-06 18:32:00,1
2019-08-06 18:35:00,1
2019-08-06 18:39:00,1
2019-08-06 18:43:00,1
2019-08-06 18:47:00,1
2019-08-06 18:50:00,1
2019-08-06 18:54:00,1
2019-08-06 18:57:00,1
2019-08-06 19:01:00,1
2019-08-06 19:05:00,1
2019-08-06 19:08:00,1
2019-08-06 19:12:00,1
2019-08-06 19:15:00,1
2019-08-06 19:19:00,1
2019-08-06 19:22:00,1
2019-08-06 19:26:00,1
2019-08-06 19:29:00,1
2019-08-06 19:33:00,1
2019-08-06 19:36:00,1
2019-08-06 19:40:00,1
2019-08-06 19:43:00,1
2019-08-06 19:47:00,1
2019-08-06 19:50:00,1
2019-08-06 19:54:00,1
2019-08-06 19:57:00,1
2019-08-06 20:00:00,1
2019-08-06 20:04:00,1
2019-08-06 20:07:00,1
2019-08-06 20:11:00,1
2019-08-06 20:15:00,1
2019-08-06 20:19:00,1
2019-08-06 20:22:00,1
2019-08-06 20:26:00,1
2019-08-06 20:29:00,1
2019-08-06 20:33:00,1
2019-08-06 20:37:00,1
2019-08-06 20:41:00,1
2019-08-06 20:45:00,1
2019-08-06 20:46:00,1
2019-08-06 20:49:00,1
2019-08-06 20:53:00,1
2019-08-06 20:56:00,1
2019-08-06 20:59:00,1
2019-08-06 21:03:00,1
2019-08-06 21:06:00,1
2019-08-06 21:10:00,1
2019-08-06 21:13:00,1
2019-08-06 21:15:00,1
2019-08-06 21:19:00,1
2019-08-06 21:22:00,1
2019-08-06 21:26:00,1
2019-08-06 21:29:00,1
2019-08-06 21:32:00,1
