116,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-08-06 00:47:00,1
2019-08-06 01:46:00,1
2019-08-06 02:02:00,1
2019-08-06 02:08:00,1
2019-08-06 02:46:00,1
2019-08-06 03:45:00,1
2019-08-06 04:46:00,1
2019-08-06 05:45:00,1
2019-08-06 06:45:00,1
2019-08-06 07:05:00,2
2019-08-06 07:06:00,3
2019-08-06 07:07:00,1
2019-08-06 07:45:00,1
2019-08-06 08:45:00,1
2019-08-06 09:45:00,1
2019-08-06 10:45:00,1
2019-08-06 11:45:00,1
2019-08-06 11:50:00,9
2019-08-06 12:45:00,1
2019-08-06 13:44:00,7
2019-08-06 13:45:00,3
2019-08-06 13:52:00,9
2019-08-06 14:07:00,9
2019-08-06 14:13:00,9
2019-08-06 14:45:00,10
2019-08-06 14:46:00,1
2019-08-06 14:55:00,1
2019-08-06 14:56:00,1
2019-08-06 14:57:00,1
2019-08-06 14:59:00,1
2019-08-06 15:45:00,1
2019-08-06 16:20:00,1
2019-08-06 16:22:00,1
2019-08-06 16:23:00,1
2019-08-06 16:26:00,1
2019-08-06 16:34:00,1
2019-08-06 16:40:00,1
2019-08-06 16:41:00,2
2019-08-06 16:42:00,1
2019-08-06 16:45:00,1
2019-08-06 17:45:00,1
2019-08-06 18:10:00,1
2019-08-06 18:11:00,1
2019-08-06 18:46:00,1
2019-08-06 19:45:00,1
2019-08-06 19:57:00,9
2019-08-06 20:05:00,3
2019-08-06 20:06:00,6
