1,"select top #   sa.OBJID,   sa.RA,   sa.DEC      into output1#      from MyDB.akari_subset AS sa     CROSS APPLY dbo.fGetNearestObjIdEq( sa.RA, sa.DEC, #) AS n     JOIN SpecPhoto AS sp on sp.SpecObjID = n.objId"
2019-08-06 12:41:00,1
