2,"SELECT into mydb.A0#Salma_#      s.objID, s.specObjID, s.ra, s.dec, s.z, s.zErr, s.class    FROM    SpecPhotoAll s  WHERE s.ra BETWEEN # AND #   AND s.dec BETWEEN # AND #   AND s.class = &&&"
2019-04-16 03:27:00,2
