2,"SELECT TOP #   gi.specobjid AS giSpecObjID, gl.specobjid AS glSpecObjID FROM MyDB.FIRST_RADec_Half AS f   CROSS APPLY dbo.fGetNearestObjEq(f.ra, f.dec, #) AS x    JOIN galSpecInfo AS gi ON x.objid = gi.specobjid   JOIN galSpecLine AS gl ON gi.specobjid = gl.specobjid"
2019-04-16 06:24:00,2
