61,select * from Frame where fieldId=#
2019-04-16 00:59:00,1
2019-04-16 01:24:00,1
2019-04-16 01:45:00,1
2019-04-16 01:58:00,1
2019-04-16 02:04:00,1
2019-04-16 03:14:00,1
2019-04-16 03:17:00,1
2019-04-16 03:26:00,1
2019-04-16 03:33:00,1
2019-04-16 03:40:00,1
2019-04-16 04:44:00,1
2019-04-16 05:39:00,1
2019-04-16 05:40:00,1
2019-04-16 06:31:00,1
2019-04-16 06:40:00,1
2019-04-16 06:56:00,1
2019-04-16 07:19:00,1
2019-04-16 07:47:00,1
2019-04-16 08:10:00,1
2019-04-16 08:42:00,1
2019-04-16 09:13:00,1
2019-04-16 09:15:00,1
2019-04-16 09:30:00,1
2019-04-16 09:34:00,1
2019-04-16 10:17:00,1
2019-04-16 10:22:00,1
2019-04-16 10:37:00,1
2019-04-16 11:18:00,1
2019-04-16 11:44:00,1
2019-04-16 13:07:00,1
2019-04-16 13:39:00,1
2019-04-16 13:44:00,1
2019-04-16 14:54:00,1
2019-04-16 14:59:00,1
2019-04-16 15:18:00,1
2019-04-16 15:43:00,1
2019-04-16 15:45:00,1
2019-04-16 16:07:00,1
2019-04-16 16:42:00,1
2019-04-16 17:16:00,1
2019-04-16 17:34:00,1
2019-04-16 17:42:00,1
2019-04-16 17:44:00,1
2019-04-16 18:29:00,1
2019-04-16 18:48:00,1
2019-04-16 19:12:00,2
2019-04-16 19:32:00,1
2019-04-16 20:29:00,2
2019-04-16 20:47:00,1
2019-04-16 21:31:00,1
2019-04-16 21:47:00,1
2019-04-16 21:57:00,1
2019-04-16 22:18:00,1
2019-04-16 22:23:00,1
2019-04-16 22:38:00,1
2019-04-16 22:39:00,1
2019-04-16 22:45:00,1
2019-04-16 23:05:00,1
2019-04-16 23:46:00,1
