307,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-04-16 09:39:00,8
2019-04-16 09:40:00,3
2019-04-16 09:41:00,1
2019-04-16 09:43:00,1
2019-04-16 09:44:00,1
2019-04-16 09:55:00,1
2019-04-16 09:56:00,1
2019-04-16 10:00:00,1
2019-04-16 10:02:00,1
2019-04-16 10:03:00,1
2019-04-16 10:05:00,1
2019-04-16 10:06:00,1
2019-04-16 10:09:00,1
2019-04-16 10:12:00,1
2019-04-16 10:14:00,1
2019-04-16 10:17:00,1
2019-04-16 10:18:00,1
2019-04-16 10:20:00,1
2019-04-16 10:23:00,1
2019-04-16 10:25:00,1
2019-04-16 10:28:00,1
2019-04-16 10:31:00,2
2019-04-16 10:32:00,1
2019-04-16 10:33:00,1
2019-04-16 10:36:00,1
2019-04-16 10:39:00,1
2019-04-16 10:41:00,1
2019-04-16 10:45:00,1
2019-04-16 10:48:00,1
2019-04-16 10:53:00,1
2019-04-16 10:56:00,1
2019-04-16 10:59:00,1
2019-04-16 11:00:00,5
2019-04-16 11:07:00,5
2019-04-16 11:08:00,1
2019-04-16 11:12:00,1
2019-04-16 11:47:00,1
2019-04-16 11:49:00,1
2019-04-16 11:50:00,10
2019-04-16 11:52:00,1
2019-04-16 11:54:00,1
2019-04-16 11:57:00,1
2019-04-16 12:01:00,5
2019-04-16 12:02:00,1
2019-04-16 12:04:00,1
2019-04-16 12:06:00,1
2019-04-16 12:09:00,1
2019-04-16 12:12:00,1
2019-04-16 12:13:00,16
2019-04-16 12:14:00,2
2019-04-16 12:17:00,1
2019-04-16 12:18:00,2
2019-04-16 12:20:00,5
2019-04-16 12:21:00,1
2019-04-16 12:26:00,1
2019-04-16 12:27:00,15
2019-04-16 12:33:00,6
2019-04-16 12:40:00,5
2019-04-16 12:41:00,1
2019-04-16 12:43:00,1
2019-04-16 12:46:00,1
2019-04-16 12:47:00,1
2019-04-16 12:50:00,12
2019-04-16 12:51:00,1
2019-04-16 12:52:00,1
2019-04-16 12:54:00,1
2019-04-16 12:55:00,1
2019-04-16 12:57:00,1
2019-04-16 13:21:00,5
2019-04-16 13:25:00,1
2019-04-16 13:27:00,1
2019-04-16 13:28:00,1
2019-04-16 13:32:00,1
2019-04-16 13:35:00,4
2019-04-16 13:43:00,1
2019-04-16 13:44:00,1
2019-04-16 13:48:00,1
2019-04-16 13:52:00,15
2019-04-16 14:01:00,6
2019-04-16 14:02:00,9
2019-04-16 14:09:00,1
2019-04-16 14:12:00,1
2019-04-16 14:13:00,1
2019-04-16 14:16:00,1
2019-04-16 14:21:00,1
2019-04-16 14:24:00,1
2019-04-16 14:29:00,1
2019-04-16 14:31:00,6
2019-04-16 14:32:00,7
2019-04-16 14:39:00,1
2019-04-16 14:43:00,1
2019-04-16 14:45:00,1
2019-04-16 14:48:00,1
2019-04-16 14:50:00,1
2019-04-16 14:53:00,6
2019-04-16 14:54:00,1
2019-04-16 14:58:00,1
2019-04-16 15:02:00,2
2019-04-16 15:07:00,1
2019-04-16 15:10:00,1
2019-04-16 15:13:00,1
2019-04-16 15:16:00,1
2019-04-16 15:18:00,1
2019-04-16 15:20:00,3
2019-04-16 15:21:00,1
2019-04-16 15:24:00,1
2019-04-16 15:26:00,1
2019-04-16 15:29:00,1
2019-04-16 15:32:00,1
2019-04-16 15:33:00,1
2019-04-16 15:37:00,1
2019-04-16 15:40:00,1
2019-04-16 15:42:00,1
2019-04-16 15:44:00,1
2019-04-16 15:45:00,1
2019-04-16 15:46:00,1
2019-04-16 15:49:00,1
2019-04-16 15:51:00,1
2019-04-16 15:55:00,1
2019-04-16 15:56:00,1
2019-04-16 15:58:00,1
2019-04-16 16:01:00,1
2019-04-16 16:05:00,1
2019-04-16 16:08:00,1
2019-04-16 16:11:00,1
2019-04-16 16:13:00,1
2019-04-16 16:15:00,1
2019-04-16 16:18:00,1
2019-04-16 16:21:00,1
2019-04-16 16:22:00,1
2019-04-16 16:26:00,1
2019-04-16 16:27:00,1
2019-04-16 16:30:00,1
2019-04-16 16:33:00,1
2019-04-16 16:35:00,1
2019-04-16 16:39:00,1
2019-04-16 16:42:00,2
2019-04-16 16:44:00,1
2019-04-16 16:48:00,1
2019-04-16 16:51:00,1
2019-04-16 16:54:00,1
2019-04-16 16:57:00,1
2019-04-16 17:00:00,1
2019-04-16 17:03:00,1
2019-04-16 17:07:00,1
2019-04-16 17:10:00,1
2019-04-16 17:13:00,1
2019-04-16 17:14:00,1
2019-04-16 17:15:00,1
2019-04-16 17:20:00,1
2019-04-16 17:21:00,1
2019-04-16 17:24:00,1
2019-04-16 17:28:00,1
2019-04-16 17:29:00,1
2019-04-16 17:33:00,1
2019-04-16 17:36:00,1
2019-04-16 18:04:00,1
2019-04-16 18:07:00,1
2019-04-16 18:10:00,1
2019-04-16 18:15:00,1
2019-04-16 18:16:00,1
2019-04-16 18:18:00,1
2019-04-16 18:20:00,1
2019-04-16 18:23:00,1
2019-04-16 18:26:00,1
2019-04-16 18:29:00,1
2019-04-16 18:32:00,1
