3,"SELECT TOP # p.run,p.rerun,p.camCol,p.field,p.obj, &&& as filter FROM dbo.fGetNearbyObjEq(#,#,#) as b,  BESTDR2..PhotoObj as p WHERE b.objID = p.objID AND ( p.type = # OR p.type = #)"
2019-04-16 20:11:00,1
2019-04-16 20:12:00,1
2019-04-16 20:13:00,1
