2,"SELECT TOP #   gi.specobjid AS giSpecObjID FROM MyDB.FIRST_RADec_Half AS f   CROSS APPLY dbo.fGetNearestObjEq(f.ra, f.dec, #) AS x   JOIN galspecinfo gl ON x.objid = gi.specobjid"
2019-04-16 06:31:00,2
