611,"select s.ObjID, s.ra,s.dec,s.deVRad_r,s.deVAB_r,s.raErr,s.decErr,s.type,s.modelMag_u,s.modelMagErr_u,s.modelMag_g,s.modelMagErr_g,s.modelMag_r,s.modelMagErr_r,s.modelMag_i,s.modelMagErr_i,s.modelMag_z,s.modelMagErr_z from PhotoPrimary s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-04-16 04:25:00,1
2019-04-16 04:27:00,1
2019-04-16 04:29:00,1
2019-04-16 04:31:00,1
2019-04-16 04:34:00,1
2019-04-16 04:36:00,1
2019-04-16 04:38:00,1
2019-04-16 04:41:00,1
2019-04-16 04:43:00,1
2019-04-16 04:45:00,1
2019-04-16 04:48:00,1
2019-04-16 04:49:00,2
2019-04-16 04:52:00,1
2019-04-16 04:55:00,1
2019-04-16 04:57:00,1
2019-04-16 04:59:00,1
2019-04-16 05:02:00,1
2019-04-16 05:05:00,1
2019-04-16 05:06:00,1
2019-04-16 05:07:00,1
2019-04-16 05:09:00,1
2019-04-16 05:11:00,1
2019-04-16 05:14:00,1
2019-04-16 05:16:00,1
2019-04-16 05:18:00,1
2019-04-16 05:20:00,2
2019-04-16 05:22:00,1
2019-04-16 05:24:00,1
2019-04-16 05:27:00,1
2019-04-16 05:29:00,1
2019-04-16 05:31:00,1
2019-04-16 05:33:00,1
2019-04-16 05:36:00,1
2019-04-16 05:38:00,1
2019-04-16 05:41:00,1
2019-04-16 05:43:00,1
2019-04-16 05:46:00,1
2019-04-16 05:48:00,1
2019-04-16 05:52:00,2
2019-04-16 05:54:00,1
2019-04-16 05:57:00,1
2019-04-16 05:59:00,1
2019-04-16 06:01:00,1
2019-04-16 06:03:00,1
2019-04-16 06:04:00,1
2019-04-16 06:07:00,1
2019-04-16 06:09:00,1
2019-04-16 06:12:00,1
2019-04-16 06:14:00,1
2019-04-16 06:17:00,1
2019-04-16 06:19:00,1
2019-04-16 06:22:00,1
2019-04-16 06:24:00,1
2019-04-16 06:26:00,1
2019-04-16 06:28:00,1
2019-04-16 06:31:00,1
2019-04-16 06:33:00,1
2019-04-16 06:34:00,1
2019-04-16 06:36:00,1
2019-04-16 06:39:00,1
2019-04-16 06:41:00,1
2019-04-16 06:43:00,1
2019-04-16 06:45:00,2
2019-04-16 06:47:00,1
2019-04-16 06:49:00,1
2019-04-16 06:50:00,1
2019-04-16 06:53:00,1
2019-04-16 06:57:00,1
2019-04-16 06:59:00,1
2019-04-16 07:03:00,2
2019-04-16 07:07:00,1
2019-04-16 07:10:00,1
2019-04-16 07:12:00,1
2019-04-16 07:14:00,1
2019-04-16 07:16:00,1
2019-04-16 07:19:00,1
2019-04-16 07:21:00,1
2019-04-16 07:23:00,1
2019-04-16 07:26:00,1
2019-04-16 07:28:00,1
2019-04-16 07:30:00,1
2019-04-16 07:33:00,1
2019-04-16 07:35:00,2
2019-04-16 07:37:00,1
2019-04-16 07:40:00,1
2019-04-16 07:42:00,1
2019-04-16 07:44:00,1
2019-04-16 07:46:00,1
2019-04-16 07:47:00,1
2019-04-16 07:49:00,2
2019-04-16 07:51:00,1
2019-04-16 07:53:00,1
2019-04-16 07:54:00,1
2019-04-16 07:56:00,1
2019-04-16 07:58:00,2
2019-04-16 08:00:00,1
2019-04-16 08:02:00,1
2019-04-16 08:04:00,1
2019-04-16 08:06:00,1
2019-04-16 08:08:00,1
2019-04-16 08:11:00,1
2019-04-16 08:14:00,1
2019-04-16 08:16:00,1
2019-04-16 08:18:00,1
2019-04-16 08:19:00,1
2019-04-16 08:21:00,1
2019-04-16 08:23:00,1
2019-04-16 08:24:00,1
2019-04-16 08:26:00,1
2019-04-16 08:27:00,1
2019-04-16 08:29:00,2
2019-04-16 08:30:00,1
2019-04-16 08:33:00,1
2019-04-16 08:34:00,1
2019-04-16 08:36:00,1
2019-04-16 08:38:00,1
2019-04-16 08:40:00,1
2019-04-16 08:41:00,1
2019-04-16 08:43:00,1
2019-04-16 08:44:00,1
2019-04-16 08:46:00,1
2019-04-16 08:48:00,1
2019-04-16 08:50:00,1
2019-04-16 08:52:00,1
2019-04-16 08:54:00,1
2019-04-16 08:56:00,1
2019-04-16 08:58:00,2
2019-04-16 08:59:00,1
2019-04-16 09:01:00,2
2019-04-16 09:03:00,1
2019-04-16 09:05:00,1
2019-04-16 09:07:00,1
2019-04-16 09:09:00,1
2019-04-16 09:11:00,1
2019-04-16 09:13:00,1
2019-04-16 09:15:00,1
2019-04-16 09:17:00,1
2019-04-16 09:19:00,1
2019-04-16 09:21:00,1
2019-04-16 09:23:00,1
2019-04-16 09:25:00,1
2019-04-16 09:26:00,1
2019-04-16 09:28:00,1
2019-04-16 09:29:00,1
2019-04-16 09:31:00,1
2019-04-16 09:33:00,1
2019-04-16 09:35:00,1
2019-04-16 09:37:00,1
2019-04-16 09:39:00,1
2019-04-16 09:40:00,1
2019-04-16 09:42:00,1
2019-04-16 09:44:00,1
2019-04-16 09:46:00,1
2019-04-16 09:48:00,1
2019-04-16 09:50:00,1
2019-04-16 09:52:00,1
2019-04-16 09:53:00,1
2019-04-16 09:55:00,1
2019-04-16 09:57:00,1
2019-04-16 09:58:00,1
2019-04-16 10:00:00,1
2019-04-16 10:02:00,1
2019-04-16 10:04:00,1
2019-04-16 10:06:00,1
2019-04-16 10:08:00,1
2019-04-16 10:10:00,2
2019-04-16 10:11:00,1
2019-04-16 10:13:00,1
2019-04-16 10:15:00,1
2019-04-16 10:16:00,1
2019-04-16 10:17:00,1
2019-04-16 10:19:00,1
2019-04-16 10:21:00,1
2019-04-16 10:22:00,1
2019-04-16 10:24:00,1
2019-04-16 10:26:00,1
2019-04-16 10:28:00,1
2019-04-16 10:29:00,1
2019-04-16 10:30:00,1
2019-04-16 10:32:00,1
2019-04-16 10:34:00,1
2019-04-16 10:35:00,1
2019-04-16 10:37:00,1
2019-04-16 10:39:00,1
2019-04-16 10:41:00,1
2019-04-16 10:43:00,1
2019-04-16 10:45:00,1
2019-04-16 10:47:00,1
2019-04-16 10:49:00,1
2019-04-16 10:52:00,1
2019-04-16 10:54:00,1
2019-04-16 10:55:00,1
2019-04-16 10:57:00,1
2019-04-16 11:00:00,1
2019-04-16 11:02:00,1
2019-04-16 11:04:00,1
2019-04-16 11:06:00,2
2019-04-16 11:08:00,2
2019-04-16 11:10:00,1
2019-04-16 11:12:00,1
2019-04-16 11:14:00,1
2019-04-16 11:16:00,1
2019-04-16 11:20:00,1
2019-04-16 11:22:00,1
2019-04-16 11:24:00,1
2019-04-16 11:26:00,1
2019-04-16 11:28:00,1
2019-04-16 11:30:00,1
2019-04-16 11:32:00,1
2019-04-16 11:35:00,1
2019-04-16 11:37:00,1
2019-04-16 11:39:00,1
2019-04-16 11:40:00,1
2019-04-16 11:41:00,1
2019-04-16 11:43:00,1
2019-04-16 11:45:00,1
2019-04-16 11:47:00,1
2019-04-16 11:49:00,1
2019-04-16 11:51:00,1
2019-04-16 11:53:00,2
2019-04-16 11:54:00,1
2019-04-16 11:56:00,1
2019-04-16 11:57:00,1
2019-04-16 12:00:00,1
2019-04-16 12:01:00,1
2019-04-16 12:03:00,1
2019-04-16 12:04:00,1
2019-04-16 12:06:00,1
2019-04-16 12:08:00,1
2019-04-16 12:11:00,1
2019-04-16 12:13:00,1
2019-04-16 12:16:00,1
2019-04-16 12:19:00,1
2019-04-16 12:21:00,2
2019-04-16 12:24:00,1
2019-04-16 12:26:00,1
2019-04-16 12:27:00,1
2019-04-16 12:29:00,1
2019-04-16 12:31:00,1
2019-04-16 12:33:00,1
2019-04-16 12:34:00,1
2019-04-16 12:36:00,1
2019-04-16 12:38:00,1
2019-04-16 12:40:00,1
2019-04-16 12:42:00,1
2019-04-16 12:44:00,1
2019-04-16 12:45:00,1
2019-04-16 12:48:00,1
2019-04-16 12:49:00,1
2019-04-16 12:51:00,1
2019-04-16 12:53:00,1
2019-04-16 12:56:00,1
2019-04-16 12:57:00,1
2019-04-16 13:00:00,1
2019-04-16 13:02:00,1
2019-04-16 13:04:00,1
2019-04-16 13:06:00,1
2019-04-16 13:08:00,1
2019-04-16 13:09:00,1
2019-04-16 13:11:00,1
2019-04-16 13:14:00,1
2019-04-16 13:16:00,1
2019-04-16 13:19:00,1
2019-04-16 13:21:00,1
2019-04-16 13:23:00,1
2019-04-16 13:25:00,1
2019-04-16 13:27:00,1
2019-04-16 13:29:00,1
2019-04-16 13:31:00,1
2019-04-16 13:33:00,1
2019-04-16 13:35:00,1
2019-04-16 13:37:00,1
2019-04-16 13:40:00,2
2019-04-16 13:42:00,1
2019-04-16 13:43:00,2
2019-04-16 13:45:00,1
2019-04-16 13:46:00,1
2019-04-16 13:49:00,1
2019-04-16 13:50:00,1
2019-04-16 13:53:00,1
2019-04-16 13:55:00,1
2019-04-16 13:57:00,1
2019-04-16 13:58:00,1
2019-04-16 14:00:00,2
2019-04-16 14:02:00,1
2019-04-16 14:04:00,2
2019-04-16 14:06:00,1
2019-04-16 14:08:00,1
2019-04-16 14:10:00,1
2019-04-16 14:12:00,1
2019-04-16 14:14:00,1
2019-04-16 14:17:00,1
2019-04-16 14:19:00,1
2019-04-16 14:22:00,1
2019-04-16 14:24:00,1
2019-04-16 14:26:00,1
2019-04-16 14:28:00,1
2019-04-16 14:31:00,2
2019-04-16 14:33:00,1
2019-04-16 14:35:00,1
2019-04-16 14:37:00,1
2019-04-16 14:39:00,1
2019-04-16 14:41:00,1
2019-04-16 14:43:00,1
2019-04-16 14:45:00,1
2019-04-16 14:47:00,1
2019-04-16 14:48:00,1
2019-04-16 14:50:00,1
2019-04-16 14:52:00,1
2019-04-16 14:54:00,1
2019-04-16 14:55:00,1
2019-04-16 14:57:00,1
2019-04-16 14:59:00,1
2019-04-16 15:01:00,1
2019-04-16 15:03:00,1
2019-04-16 15:05:00,2
2019-04-16 15:07:00,1
2019-04-16 15:09:00,1
2019-04-16 15:11:00,1
2019-04-16 15:13:00,1
2019-04-16 15:15:00,1
2019-04-16 15:17:00,1
2019-04-16 15:18:00,1
2019-04-16 15:21:00,1
2019-04-16 15:22:00,1
2019-04-16 15:25:00,1
2019-04-16 15:27:00,1
2019-04-16 15:29:00,1
2019-04-16 15:31:00,1
2019-04-16 15:34:00,1
2019-04-16 15:35:00,1
2019-04-16 15:37:00,2
2019-04-16 15:39:00,1
2019-04-16 15:41:00,1
2019-04-16 15:42:00,1
2019-04-16 15:44:00,1
2019-04-16 15:46:00,1
2019-04-16 15:48:00,1
2019-04-16 15:50:00,1
2019-04-16 15:52:00,1
2019-04-16 15:53:00,1
2019-04-16 15:55:00,1
2019-04-16 15:57:00,1
2019-04-16 15:59:00,1
2019-04-16 16:01:00,1
2019-04-16 16:03:00,1
2019-04-16 16:05:00,1
2019-04-16 16:06:00,1
2019-04-16 16:08:00,1
2019-04-16 16:10:00,1
2019-04-16 16:11:00,1
2019-04-16 16:13:00,1
2019-04-16 16:15:00,1
2019-04-16 16:17:00,1
2019-04-16 16:19:00,1
2019-04-16 16:21:00,1
2019-04-16 16:23:00,1
2019-04-16 16:25:00,1
2019-04-16 16:27:00,1
2019-04-16 16:29:00,1
2019-04-16 16:32:00,1
2019-04-16 16:33:00,1
2019-04-16 16:35:00,1
2019-04-16 16:37:00,1
2019-04-16 16:39:00,1
2019-04-16 16:41:00,1
2019-04-16 16:42:00,1
2019-04-16 16:44:00,1
2019-04-16 16:46:00,1
2019-04-16 16:48:00,1
2019-04-16 16:51:00,1
2019-04-16 16:53:00,1
2019-04-16 16:54:00,1
2019-04-16 16:55:00,1
2019-04-16 16:57:00,1
2019-04-16 16:59:00,1
2019-04-16 17:01:00,1
2019-04-16 17:05:00,1
2019-04-16 17:08:00,1
2019-04-16 17:10:00,1
2019-04-16 17:12:00,1
2019-04-16 17:14:00,1
2019-04-16 17:16:00,1
2019-04-16 17:19:00,1
2019-04-16 17:21:00,1
2019-04-16 17:23:00,1
2019-04-16 17:27:00,1
2019-04-16 17:28:00,1
2019-04-16 17:31:00,1
2019-04-16 17:32:00,1
2019-04-16 17:34:00,1
2019-04-16 17:36:00,1
2019-04-16 17:40:00,1
2019-04-16 17:42:00,1
2019-04-16 17:44:00,1
2019-04-16 17:47:00,1
2019-04-16 17:48:00,1
2019-04-16 17:50:00,1
2019-04-16 17:52:00,1
2019-04-16 17:54:00,1
2019-04-16 17:56:00,1
2019-04-16 17:58:00,1
2019-04-16 18:00:00,1
2019-04-16 18:02:00,1
2019-04-16 18:04:00,2
2019-04-16 18:06:00,1
2019-04-16 18:07:00,1
2019-04-16 18:09:00,1
2019-04-16 18:11:00,1
2019-04-16 18:13:00,2
2019-04-16 18:15:00,1
2019-04-16 18:17:00,1
2019-04-16 18:19:00,1
2019-04-16 18:21:00,1
2019-04-16 18:24:00,1
2019-04-16 18:25:00,1
2019-04-16 18:27:00,1
2019-04-16 18:28:00,1
2019-04-16 18:30:00,2
2019-04-16 18:32:00,1
2019-04-16 18:34:00,1
2019-04-16 18:36:00,1
2019-04-16 18:38:00,1
2019-04-16 18:40:00,1
2019-04-16 18:42:00,1
2019-04-16 18:44:00,1
2019-04-16 18:45:00,1
2019-04-16 18:47:00,1
2019-04-16 18:49:00,1
2019-04-16 18:50:00,1
2019-04-16 18:52:00,1
2019-04-16 18:54:00,1
2019-04-16 18:55:00,1
2019-04-16 18:57:00,1
2019-04-16 18:59:00,1
2019-04-16 19:01:00,1
2019-04-16 19:03:00,1
2019-04-16 19:04:00,1
2019-04-16 19:06:00,1
2019-04-16 19:08:00,1
2019-04-16 19:09:00,1
2019-04-16 19:11:00,1
2019-04-16 19:13:00,1
2019-04-16 19:15:00,1
2019-04-16 19:17:00,1
2019-04-16 19:18:00,1
2019-04-16 19:20:00,1
2019-04-16 19:22:00,2
2019-04-16 19:24:00,1
2019-04-16 19:26:00,1
2019-04-16 19:28:00,1
2019-04-16 19:30:00,1
2019-04-16 19:31:00,1
2019-04-16 19:33:00,1
2019-04-16 19:35:00,1
2019-04-16 19:37:00,1
2019-04-16 19:39:00,1
2019-04-16 19:41:00,1
2019-04-16 19:42:00,1
2019-04-16 19:44:00,1
2019-04-16 19:46:00,1
2019-04-16 19:47:00,1
2019-04-16 19:49:00,1
2019-04-16 19:51:00,1
2019-04-16 19:53:00,1
2019-04-16 19:55:00,1
2019-04-16 19:56:00,1
2019-04-16 19:58:00,1
2019-04-16 20:00:00,1
2019-04-16 20:02:00,1
2019-04-16 20:04:00,1
2019-04-16 20:06:00,1
2019-04-16 20:08:00,1
2019-04-16 20:10:00,1
2019-04-16 20:12:00,1
2019-04-16 20:15:00,1
2019-04-16 20:17:00,1
2019-04-16 20:19:00,1
2019-04-16 20:21:00,1
2019-04-16 20:23:00,1
2019-04-16 20:26:00,1
2019-04-16 20:28:00,1
2019-04-16 20:30:00,1
2019-04-16 20:32:00,1
2019-04-16 20:35:00,1
2019-04-16 20:37:00,1
2019-04-16 20:39:00,1
2019-04-16 20:41:00,1
2019-04-16 20:43:00,1
2019-04-16 20:46:00,1
2019-04-16 20:48:00,1
2019-04-16 20:50:00,1
2019-04-16 20:52:00,1
2019-04-16 20:54:00,1
2019-04-16 20:56:00,1
2019-04-16 20:59:00,1
2019-04-16 21:01:00,1
2019-04-16 21:03:00,1
2019-04-16 21:05:00,1
2019-04-16 21:07:00,1
2019-04-16 21:09:00,1
2019-04-16 21:11:00,1
2019-04-16 21:13:00,1
2019-04-16 21:16:00,1
2019-04-16 21:18:00,1
2019-04-16 21:21:00,1
2019-04-16 21:23:00,1
2019-04-16 21:26:00,1
2019-04-16 21:28:00,1
2019-04-16 21:31:00,1
2019-04-16 21:33:00,1
2019-04-16 21:35:00,1
2019-04-16 21:37:00,1
2019-04-16 21:39:00,1
2019-04-16 21:41:00,1
2019-04-16 21:43:00,1
2019-04-16 21:45:00,1
2019-04-16 21:47:00,1
2019-04-16 21:48:00,1
2019-04-16 21:50:00,1
2019-04-16 21:52:00,1
2019-04-16 21:53:00,1
2019-04-16 21:55:00,1
2019-04-16 21:57:00,1
2019-04-16 21:59:00,1
2019-04-16 22:00:00,1
2019-04-16 22:02:00,1
2019-04-16 22:04:00,1
2019-04-16 22:06:00,1
2019-04-16 22:09:00,1
2019-04-16 22:10:00,1
2019-04-16 22:12:00,1
2019-04-16 22:13:00,1
2019-04-16 22:15:00,1
2019-04-16 22:17:00,1
2019-04-16 22:18:00,1
2019-04-16 22:20:00,1
2019-04-16 22:21:00,1
2019-04-16 22:23:00,1
2019-04-16 22:25:00,1
2019-04-16 22:27:00,1
2019-04-16 22:29:00,1
2019-04-16 22:31:00,1
2019-04-16 22:32:00,1
2019-04-16 22:34:00,1
2019-04-16 22:37:00,1
2019-04-16 22:39:00,1
2019-04-16 22:41:00,1
2019-04-16 22:43:00,1
2019-04-16 22:45:00,1
2019-04-16 22:47:00,1
2019-04-16 22:49:00,1
2019-04-16 22:51:00,1
2019-04-16 22:54:00,1
2019-04-16 22:56:00,1
2019-04-16 22:58:00,1
2019-04-16 23:00:00,1
2019-04-16 23:02:00,1
2019-04-16 23:04:00,1
2019-04-16 23:06:00,1
2019-04-16 23:09:00,1
2019-04-16 23:11:00,1
2019-04-16 23:13:00,1
2019-04-16 23:15:00,1
2019-04-16 23:17:00,1
2019-04-16 23:19:00,1
2019-04-16 23:22:00,1
2019-04-16 23:25:00,1
2019-04-16 23:28:00,1
2019-04-16 23:30:00,1
2019-04-16 23:32:00,1
2019-04-16 23:34:00,1
2019-04-16 23:36:00,1
2019-04-16 23:38:00,1
2019-04-16 23:40:00,2
2019-04-16 23:43:00,1
2019-04-16 23:45:00,1
2019-04-16 23:48:00,1
2019-04-16 23:50:00,1
2019-04-16 23:53:00,1
2019-04-16 23:55:00,1
2019-04-16 23:56:00,1
2019-04-16 23:58:00,1
