51,select * from galSpecLine where specObjId=#
2019-01-07 01:13:00,1
2019-01-07 01:22:00,1
2019-01-07 01:28:00,1
2019-01-07 01:49:00,1
2019-01-07 02:28:00,1
2019-01-07 03:45:00,1
2019-01-07 04:00:00,1
2019-01-07 06:53:00,1
2019-01-07 07:06:00,1
2019-01-07 07:20:00,1
2019-01-07 08:07:00,1
2019-01-07 08:27:00,1
2019-01-07 08:46:00,1
2019-01-07 10:04:00,1
2019-01-07 11:11:00,1
2019-01-07 11:42:00,1
2019-01-07 12:25:00,1
2019-01-07 13:12:00,1
2019-01-07 13:13:00,7
2019-01-07 13:14:00,13
2019-01-07 13:17:00,1
2019-01-07 13:21:00,1
2019-01-07 13:46:00,1
2019-01-07 14:59:00,1
2019-01-07 15:44:00,1
2019-01-07 16:12:00,1
2019-01-07 16:17:00,1
2019-01-07 16:46:00,1
2019-01-07 17:31:00,1
2019-01-07 18:54:00,1
2019-01-07 19:08:00,1
2019-01-07 23:17:00,1
2019-01-07 23:22:00,1
