1,"select rs.sampleid,bl.* from MyDB.BW_samples_# as rs join BW cross apply dbo.fGetBlocksWigTable(bw.block,@lo,@hi) as bl on bw.sampleid=rs.sampleid  and bw.chr=@chr  and bw.lo<=@hi  and bw.hi >=@lo order by rs.sampleid,bl.lo"
2019-01-07 09:05:00,1
