107,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-01-07 11:42:00,1
2019-01-07 11:45:00,1
2019-01-07 11:46:00,4
2019-01-07 11:49:00,3
2019-01-07 11:55:00,1
2019-01-07 11:57:00,1
2019-01-07 12:29:00,1
2019-01-07 13:02:00,1
2019-01-07 13:11:00,1
2019-01-07 14:06:00,1
2019-01-07 15:15:00,8
2019-01-07 15:16:00,8
2019-01-07 15:17:00,14
2019-01-07 15:18:00,4
2019-01-07 15:33:00,2
2019-01-07 15:34:00,2
2019-01-07 15:36:00,4
2019-01-07 16:07:00,1
2019-01-07 20:11:00,1
2019-01-07 20:12:00,2
2019-01-07 20:13:00,2
2019-01-07 20:14:00,3
2019-01-07 20:15:00,1
2019-01-07 20:16:00,3
2019-01-07 20:17:00,4
2019-01-07 20:18:00,1
2019-01-07 20:19:00,3
2019-01-07 20:20:00,2
2019-01-07 20:21:00,2
2019-01-07 20:22:00,2
2019-01-07 20:23:00,2
2019-01-07 20:25:00,1
2019-01-07 20:26:00,4
2019-01-07 20:27:00,4
2019-01-07 20:28:00,2
2019-01-07 20:29:00,4
2019-01-07 20:30:00,1
2019-01-07 20:31:00,5
