157,select * from dbo.fDocColumns(&&&)
2019-07-21 00:34:00,1
2019-07-21 00:46:00,1
2019-07-21 01:08:00,1
2019-07-21 01:24:00,1
2019-07-21 01:36:00,1
2019-07-21 01:49:00,1
2019-07-21 01:56:00,1
2019-07-21 02:06:00,2
2019-07-21 02:26:00,1
2019-07-21 02:33:00,3
2019-07-21 02:34:00,2
2019-07-21 02:35:00,2
2019-07-21 02:37:00,7
2019-07-21 02:38:00,3
2019-07-21 02:39:00,6
2019-07-21 02:40:00,4
2019-07-21 02:41:00,5
2019-07-21 02:42:00,3
2019-07-21 02:43:00,3
2019-07-21 02:44:00,4
2019-07-21 02:45:00,1
2019-07-21 02:46:00,1
2019-07-21 02:47:00,1
2019-07-21 03:27:00,1
2019-07-21 06:23:00,1
2019-07-21 06:40:00,1
2019-07-21 07:12:00,2
2019-07-21 07:22:00,2
2019-07-21 07:37:00,2
2019-07-21 07:39:00,1
2019-07-21 09:17:00,1
2019-07-21 09:32:00,1
2019-07-21 09:47:00,1
2019-07-21 09:56:00,1
2019-07-21 09:59:00,2
2019-07-21 10:52:00,2
2019-07-21 10:57:00,1
2019-07-21 11:02:00,1
2019-07-21 11:05:00,1
2019-07-21 11:06:00,1
2019-07-21 11:22:00,1
2019-07-21 11:23:00,1
2019-07-21 11:26:00,2
2019-07-21 11:27:00,1
2019-07-21 11:47:00,1
2019-07-21 11:49:00,1
2019-07-21 11:54:00,1
2019-07-21 11:55:00,1
2019-07-21 12:17:00,2
2019-07-21 12:30:00,1
2019-07-21 14:20:00,1
2019-07-21 14:37:00,4
2019-07-21 14:41:00,1
2019-07-21 15:08:00,2
2019-07-21 15:09:00,2
2019-07-21 15:44:00,1
2019-07-21 16:28:00,1
2019-07-21 16:50:00,2
2019-07-21 17:17:00,1
2019-07-21 17:27:00,1
2019-07-21 17:28:00,1
2019-07-21 17:29:00,1
2019-07-21 17:31:00,2
2019-07-21 17:49:00,1
2019-07-21 17:51:00,14
2019-07-21 17:52:00,13
2019-07-21 17:55:00,2
2019-07-21 18:11:00,1
2019-07-21 18:14:00,1
2019-07-21 18:41:00,1
2019-07-21 18:53:00,1
2019-07-21 19:20:00,1
2019-07-21 19:32:00,1
2019-07-21 21:28:00,1
2019-07-21 22:05:00,1
2019-07-21 22:23:00,1
2019-07-21 22:25:00,1
2019-07-21 22:50:00,1
2019-07-21 22:52:00,1
2019-07-21 23:04:00,1
2019-07-21 23:13:00,1
2019-07-21 23:15:00,1
2019-07-21 23:20:00,2
2019-07-21 23:22:00,1
