1,"SELECT z.ra,z.dec,z.p_el,a.id FROM zooVotes AS z,   mydb.radecascii AS a --into mydb.testzoo WHERE  a.id=z.objid   and z.p_el between # and #"
2019-07-21 11:03:00,1
