62,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-07-21 00:45:00,1
2019-07-21 01:45:00,1
2019-07-21 02:32:00,1
2019-07-21 02:45:00,1
2019-07-21 03:45:00,1
2019-07-21 04:45:00,1
2019-07-21 05:45:00,1
2019-07-21 06:46:00,1
2019-07-21 07:45:00,1
2019-07-21 08:09:00,1
2019-07-21 08:45:00,1
2019-07-21 09:29:00,1
2019-07-21 09:30:00,2
2019-07-21 09:31:00,3
2019-07-21 09:45:00,1
2019-07-21 10:45:00,1
2019-07-21 11:45:00,1
2019-07-21 12:40:00,1
2019-07-21 12:41:00,1
2019-07-21 12:45:00,1
2019-07-21 13:45:00,1
2019-07-21 14:46:00,1
2019-07-21 15:12:00,9
2019-07-21 15:45:00,1
2019-07-21 15:57:00,9
2019-07-21 16:45:00,2
2019-07-21 16:46:00,1
2019-07-21 16:48:00,1
2019-07-21 16:49:00,1
2019-07-21 16:50:00,1
2019-07-21 16:51:00,1
2019-07-21 17:45:00,1
2019-07-21 18:45:00,1
2019-07-21 18:58:00,1
2019-07-21 18:59:00,2
2019-07-21 19:00:00,1
2019-07-21 19:01:00,3
2019-07-21 19:02:00,1
2019-07-21 19:46:00,1
