93,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-07-21 01:13:00,2
2019-07-21 01:14:00,6
2019-07-21 01:15:00,6
2019-07-21 01:16:00,7
2019-07-21 01:17:00,5
2019-07-21 01:18:00,10
2019-07-21 01:19:00,6
2019-07-21 01:20:00,8
2019-07-21 01:21:00,8
2019-07-21 01:22:00,4
2019-07-21 01:23:00,8
2019-07-21 01:24:00,4
2019-07-21 01:25:00,6
2019-07-21 06:59:00,4
2019-07-21 07:02:00,1
2019-07-21 07:04:00,2
2019-07-21 07:10:00,2
2019-07-21 07:18:00,1
2019-07-21 07:24:00,1
2019-07-21 07:26:00,2
