1,"SELECT TOP #  p.petroMag_u,p.petroMag_g,p.petroMag_r,p.petroMag_i,p.petroMag_z  FROM ..PhotoObj AS p  JOIN dbo.fGetNearbyObjEq(#,#,#) AS b ON b.objID = P.objID  WHERE ( p.type = # OR p.type = #)"
2019-11-08 19:43:00,1
