28,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-11-08 01:13:00,1
2019-11-08 01:37:00,3
2019-11-08 01:51:00,1
2019-11-08 02:12:00,1
2019-11-08 02:13:00,2
2019-11-08 02:26:00,1
2019-11-08 03:49:00,1
2019-11-08 05:06:00,1
2019-11-08 05:43:00,1
2019-11-08 08:06:00,2
2019-11-08 08:07:00,2
2019-11-08 10:04:00,1
2019-11-08 10:47:00,1
2019-11-08 11:31:00,4
2019-11-08 11:39:00,1
2019-11-08 11:40:00,1
2019-11-08 12:24:00,1
2019-11-08 18:10:00,1
2019-11-08 18:43:00,1
2019-11-08 20:46:00,1
