207,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-08 02:39:00,1
2019-11-08 02:44:00,1
2019-11-08 02:45:00,1
2019-11-08 02:46:00,1
2019-11-08 02:47:00,1
2019-11-08 02:48:00,1
2019-11-08 02:49:00,1
2019-11-08 02:50:00,1
2019-11-08 02:51:00,2
2019-11-08 02:52:00,1
2019-11-08 02:53:00,1
2019-11-08 02:54:00,2
2019-11-08 02:55:00,2
2019-11-08 03:07:00,1
2019-11-08 03:08:00,1
2019-11-08 03:12:00,2
2019-11-08 03:13:00,2
2019-11-08 03:27:00,3
2019-11-08 03:28:00,2
2019-11-08 03:30:00,1
2019-11-08 03:31:00,3
2019-11-08 03:32:00,2
2019-11-08 03:57:00,1
2019-11-08 03:58:00,3
2019-11-08 04:02:00,1
2019-11-08 04:28:00,1
2019-11-08 04:30:00,2
2019-11-08 04:31:00,3
2019-11-08 04:32:00,1
2019-11-08 04:33:00,1
2019-11-08 05:04:00,2
2019-11-08 05:42:00,1
2019-11-08 05:43:00,2
2019-11-08 05:44:00,2
2019-11-08 05:45:00,2
2019-11-08 05:46:00,3
2019-11-08 05:47:00,2
2019-11-08 05:48:00,2
2019-11-08 05:49:00,1
2019-11-08 05:50:00,2
2019-11-08 05:51:00,1
2019-11-08 05:52:00,2
2019-11-08 05:53:00,2
2019-11-08 05:54:00,2
2019-11-08 05:55:00,3
2019-11-08 05:56:00,3
2019-11-08 05:57:00,3
2019-11-08 05:58:00,2
2019-11-08 05:59:00,3
2019-11-08 06:00:00,3
2019-11-08 06:01:00,3
2019-11-08 06:02:00,3
2019-11-08 06:03:00,3
2019-11-08 06:04:00,3
2019-11-08 06:05:00,3
2019-11-08 06:06:00,3
2019-11-08 06:07:00,2
2019-11-08 06:08:00,1
2019-11-08 06:09:00,1
2019-11-08 06:10:00,1
2019-11-08 06:23:00,1
2019-11-08 06:30:00,1
2019-11-08 06:51:00,1
2019-11-08 07:12:00,3
2019-11-08 07:13:00,3
2019-11-08 07:14:00,2
2019-11-08 07:15:00,1
2019-11-08 07:19:00,2
2019-11-08 07:20:00,3
2019-11-08 07:21:00,3
2019-11-08 07:22:00,2
2019-11-08 07:23:00,3
2019-11-08 07:24:00,3
2019-11-08 07:25:00,3
2019-11-08 07:26:00,1
2019-11-08 07:35:00,2
2019-11-08 07:36:00,2
2019-11-08 07:37:00,1
2019-11-08 07:38:00,3
2019-11-08 07:39:00,1
2019-11-08 07:40:00,3
2019-11-08 07:41:00,2
2019-11-08 07:42:00,2
2019-11-08 07:43:00,2
2019-11-08 07:44:00,1
2019-11-08 07:46:00,1
2019-11-08 07:47:00,1
2019-11-08 08:55:00,1
2019-11-08 08:56:00,1
2019-11-08 08:58:00,1
2019-11-08 08:59:00,1
2019-11-08 10:17:00,1
2019-11-08 10:37:00,1
2019-11-08 10:45:00,1
2019-11-08 10:46:00,1
2019-11-08 10:53:00,2
2019-11-08 11:03:00,1
2019-11-08 11:26:00,1
2019-11-08 11:32:00,1
2019-11-08 11:40:00,1
2019-11-08 11:46:00,1
2019-11-08 11:54:00,1
2019-11-08 11:55:00,1
2019-11-08 11:56:00,1
2019-11-08 12:54:00,2
2019-11-08 12:55:00,9
2019-11-08 12:56:00,2
2019-11-08 16:04:00,1
2019-11-08 16:10:00,2
2019-11-08 17:15:00,1
2019-11-08 17:17:00,1
2019-11-08 17:18:00,1
2019-11-08 17:19:00,1
2019-11-08 17:24:00,1
2019-11-08 17:27:00,1
2019-11-08 17:28:00,1
2019-11-08 17:33:00,1
