1,"select p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z from galaxy p where (p.i BETWEEN # AND #)  and p.z < #  and p.r-p.i > #  and p.i-p.z > #"
2019-11-08 05:21:00,1
