20,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-08 05:26:00,1
2019-11-08 07:23:00,1
2019-11-08 08:00:00,1
2019-11-08 09:59:00,1
2019-11-08 10:09:00,1
2019-11-08 10:48:00,1
2019-11-08 11:38:00,1
2019-11-08 12:42:00,1
2019-11-08 12:44:00,1
2019-11-08 12:59:00,1
2019-11-08 13:40:00,1
2019-11-08 13:44:00,1
2019-11-08 14:37:00,1
2019-11-08 15:08:00,1
2019-11-08 15:09:00,1
2019-11-08 15:17:00,1
2019-11-08 15:33:00,1
2019-11-08 17:26:00,1
2019-11-08 18:11:00,1
2019-11-08 18:23:00,1
