89,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID"
2019-11-08 18:56:00,1
2019-11-08 18:59:00,2
2019-11-08 19:02:00,1
2019-11-08 19:07:00,1
2019-11-08 19:12:00,1
2019-11-08 19:14:00,1
2019-11-08 19:21:00,1
2019-11-08 19:23:00,1
2019-11-08 19:25:00,1
2019-11-08 19:30:00,1
2019-11-08 19:36:00,1
2019-11-08 19:40:00,1
2019-11-08 19:45:00,1
2019-11-08 19:50:00,1
2019-11-08 19:55:00,1
2019-11-08 20:00:00,1
2019-11-08 20:05:00,1
2019-11-08 20:16:00,1
2019-11-08 20:21:00,1
2019-11-08 20:31:00,1
2019-11-08 20:35:00,1
2019-11-08 20:40:00,1
2019-11-08 20:43:00,1
2019-11-08 20:46:00,1
2019-11-08 20:49:00,1
2019-11-08 20:54:00,1
2019-11-08 20:56:00,1
2019-11-08 20:58:00,1
2019-11-08 21:01:00,1
2019-11-08 21:05:00,1
2019-11-08 21:10:00,1
2019-11-08 21:12:00,1
2019-11-08 21:14:00,1
2019-11-08 21:16:00,1
2019-11-08 21:18:00,1
2019-11-08 21:19:00,4
2019-11-08 21:22:00,1
2019-11-08 21:25:00,1
2019-11-08 21:26:00,1
2019-11-08 21:29:00,3
2019-11-08 21:30:00,1
2019-11-08 21:33:00,2
2019-11-08 21:35:00,1
2019-11-08 21:37:00,1
2019-11-08 21:40:00,1
2019-11-08 21:45:00,1
2019-11-08 21:47:00,2
2019-11-08 21:52:00,1
2019-11-08 21:57:00,1
2019-11-08 22:02:00,1
2019-11-08 22:05:00,1
2019-11-08 22:08:00,1
2019-11-08 22:10:00,1
2019-11-08 22:23:00,1
2019-11-08 22:26:00,1
2019-11-08 22:31:00,1
2019-11-08 22:36:00,1
2019-11-08 22:41:00,1
2019-11-08 22:46:00,1
2019-11-08 22:51:00,1
2019-11-08 22:56:00,1
2019-11-08 23:01:00,1
2019-11-08 23:03:00,1
2019-11-08 23:11:00,1
2019-11-08 23:16:00,1
2019-11-08 23:21:00,1
2019-11-08 23:28:00,3
2019-11-08 23:30:00,1
2019-11-08 23:31:00,1
2019-11-08 23:35:00,1
2019-11-08 23:40:00,1
2019-11-08 23:42:00,1
2019-11-08 23:44:00,1
2019-11-08 23:47:00,1
2019-11-08 23:52:00,3
2019-11-08 23:57:00,2
