7,"SELECT TOP # objID, ra ,dec FROM PhotoPrimary WHERE ra &gt; # and ra &lt; # AND dec &gt;"
2019-11-08 18:16:00,1
2019-11-08 18:17:00,1
2019-11-08 18:25:00,1
2019-11-08 18:39:00,2
2019-11-08 18:44:00,1
2019-11-08 18:45:00,1
