11,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-11-08 14:59:00,1
2019-11-08 15:10:00,1
2019-11-08 15:15:00,1
2019-11-08 15:19:00,1
2019-11-08 15:24:00,1
2019-11-08 15:33:00,1
2019-11-08 15:40:00,1
2019-11-08 15:44:00,1
2019-11-08 15:49:00,1
2019-11-08 15:55:00,1
2019-11-08 15:59:00,1
