2,"select distinct         photo.ra, photo.dec, photo.run, photo.rerun, photo.camcol, photo.field, my.id, photo.isoA_g       into mydb.donga  from mydb.MyTable AS my, PhotoObjAll As photo     where Photo.objid = my.id AND Photo.isoA_g > #"
2019-11-08 02:18:00,2
