1,"select s.plate,s.mjd,s.fiberid,s.mstellar_median from stellarMassPCAWiscM1# as s where (plate=# and mjd=# and fiberid=#) or (plate=# and mjd=# and fiberid=#)"
2019-11-08 18:21:00,1
