35,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-11-08 00:15:00,1
2019-11-08 00:18:00,2
2019-11-08 00:22:00,1
2019-11-08 00:23:00,1
2019-11-08 00:25:00,1
2019-11-08 00:27:00,1
2019-11-08 00:31:00,1
2019-11-08 00:32:00,1
2019-11-08 00:33:00,1
2019-11-08 00:35:00,1
2019-11-08 00:39:00,1
2019-11-08 00:41:00,2
2019-11-08 00:44:00,1
2019-11-08 00:46:00,1
2019-11-08 00:49:00,2
2019-11-08 00:52:00,1
2019-11-08 00:54:00,1
2019-11-08 00:56:00,1
2019-11-08 00:57:00,1
2019-11-08 01:01:00,1
2019-11-08 01:02:00,1
2019-11-08 04:45:00,1
2019-11-08 04:53:00,2
2019-11-08 04:55:00,1
2019-11-08 04:56:00,1
2019-11-08 05:03:00,1
2019-11-08 05:04:00,2
2019-11-08 05:07:00,1
2019-11-08 05:08:00,1
2019-11-08 05:15:00,1
