2,"SELECT g.source_id, g.ra, g.dec FROM GaiaDR2.gaia_source as g WHERE     g.ra > #-#/# AND     g.ra < #+#/# AND     g.dec > #-#/# AND     g.dec < #+#/# ORDER BY g.ra"
2019-11-08 09:04:00,2
