1,"SELECT p.ra, p.dec, p.psfmag_i, f.mjd_i, n.distance*#&##; FROM fGetNearbyObjEq(ra,dec,#/#) n,PhotoPrimary p,Field f  WHERE n.objID = p.objID and f.fieldID = p.fieldID"
2019-11-08 01:15:00,1
