173,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-11-08 00:02:00,1
2019-11-08 00:03:00,1
2019-11-08 00:07:00,1
2019-11-08 00:08:00,1
2019-11-08 00:09:00,1
2019-11-08 00:26:00,1
2019-11-08 00:35:00,1
2019-11-08 00:38:00,1
2019-11-08 00:39:00,1
2019-11-08 00:40:00,1
2019-11-08 00:45:00,2
2019-11-08 00:47:00,1
2019-11-08 00:48:00,1
2019-11-08 00:49:00,1
2019-11-08 00:50:00,1
2019-11-08 00:55:00,1
2019-11-08 00:57:00,1
2019-11-08 01:11:00,1
2019-11-08 01:17:00,1
2019-11-08 01:18:00,1
2019-11-08 01:31:00,2
2019-11-08 01:32:00,1
2019-11-08 01:34:00,1
2019-11-08 01:37:00,1
2019-11-08 01:42:00,1
2019-11-08 01:43:00,2
2019-11-08 01:44:00,1
2019-11-08 01:51:00,1
2019-11-08 01:52:00,1
2019-11-08 02:06:00,1
2019-11-08 02:07:00,1
2019-11-08 02:08:00,1
2019-11-08 02:24:00,1
2019-11-08 02:25:00,1
2019-11-08 02:26:00,1
2019-11-08 02:27:00,1
2019-11-08 02:32:00,1
2019-11-08 02:33:00,1
2019-11-08 02:52:00,1
2019-11-08 02:53:00,1
2019-11-08 03:11:00,1
2019-11-08 03:12:00,2
2019-11-08 03:29:00,2
2019-11-08 03:30:00,2
2019-11-08 03:31:00,1
2019-11-08 03:48:00,1
2019-11-08 03:49:00,1
2019-11-08 03:50:00,1
2019-11-08 03:51:00,1
2019-11-08 04:09:00,1
2019-11-08 04:10:00,1
2019-11-08 04:11:00,1
2019-11-08 04:12:00,1
2019-11-08 04:13:00,1
2019-11-08 04:19:00,1
2019-11-08 04:20:00,1
2019-11-08 04:21:00,1
2019-11-08 04:31:00,1
2019-11-08 04:46:00,1
2019-11-08 04:47:00,1
2019-11-08 05:03:00,2
2019-11-08 05:04:00,1
2019-11-08 05:05:00,1
2019-11-08 05:08:00,1
2019-11-08 05:11:00,1
2019-11-08 05:12:00,1
2019-11-08 05:13:00,1
2019-11-08 05:17:00,2
2019-11-08 05:21:00,1
2019-11-08 05:22:00,1
2019-11-08 05:24:00,1
2019-11-08 05:38:00,1
2019-11-08 05:42:00,1
2019-11-08 05:47:00,1
2019-11-08 05:53:00,1
2019-11-08 05:54:00,1
2019-11-08 05:59:00,1
2019-11-08 06:03:00,1
2019-11-08 06:04:00,1
2019-11-08 06:20:00,1
2019-11-08 06:35:00,1
2019-11-08 06:36:00,1
2019-11-08 06:52:00,2
2019-11-08 06:53:00,1
2019-11-08 06:54:00,2
2019-11-08 06:56:00,2
2019-11-08 06:57:00,1
2019-11-08 06:58:00,1
2019-11-08 07:12:00,1
2019-11-08 07:13:00,1
2019-11-08 07:22:00,1
2019-11-08 07:23:00,1
2019-11-08 07:24:00,1
2019-11-08 07:25:00,1
2019-11-08 07:31:00,1
2019-11-08 07:36:00,1
2019-11-08 07:53:00,1
2019-11-08 07:56:00,1
2019-11-08 07:57:00,1
2019-11-08 08:00:00,1
2019-11-08 08:01:00,1
2019-11-08 08:02:00,1
2019-11-08 08:10:00,1
2019-11-08 08:11:00,1
2019-11-08 08:17:00,1
2019-11-08 08:18:00,2
2019-11-08 08:24:00,2
2019-11-08 08:40:00,1
2019-11-08 08:42:00,2
2019-11-08 08:43:00,2
2019-11-08 08:44:00,1
2019-11-08 08:45:00,1
2019-11-08 08:48:00,1
2019-11-08 08:53:00,1
2019-11-08 08:54:00,1
2019-11-08 09:00:00,1
2019-11-08 09:01:00,1
2019-11-08 09:02:00,2
2019-11-08 09:03:00,1
2019-11-08 09:18:00,2
2019-11-08 09:19:00,1
2019-11-08 09:20:00,2
2019-11-08 09:36:00,1
2019-11-08 09:37:00,1
2019-11-08 09:50:00,1
2019-11-08 09:51:00,1
2019-11-08 09:52:00,1
2019-11-08 09:53:00,1
2019-11-08 10:08:00,1
2019-11-08 10:22:00,2
2019-11-08 10:23:00,1
2019-11-08 10:29:00,1
2019-11-08 10:30:00,2
2019-11-08 10:46:00,1
2019-11-08 11:01:00,1
2019-11-08 11:08:00,2
2019-11-08 11:13:00,1
2019-11-08 11:14:00,1
2019-11-08 11:15:00,1
2019-11-08 11:16:00,1
2019-11-08 11:19:00,1
2019-11-08 11:20:00,1
2019-11-08 11:22:00,1
2019-11-08 11:30:00,1
2019-11-08 11:31:00,2
2019-11-08 11:32:00,1
2019-11-08 11:48:00,1
2019-11-08 11:53:00,1
2019-11-08 11:54:00,1
2019-11-08 11:55:00,1
2019-11-08 11:57:00,1
