1901,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-01-22 17:20:00,51
2019-01-22 17:21:00,56
2019-01-22 17:24:00,36
2019-01-22 17:25:00,41
2019-01-22 17:26:00,10
2019-01-22 17:27:00,13
2019-01-22 17:29:00,20
2019-01-22 17:31:00,21
2019-01-22 17:35:00,29
2019-01-22 17:36:00,42
2019-01-22 17:37:00,28
2019-01-22 17:38:00,15
2019-01-22 17:39:00,26
2019-01-22 17:40:00,52
2019-01-22 17:41:00,45
2019-01-22 17:42:00,47
2019-01-22 17:43:00,30
2019-01-22 17:44:00,15
2019-01-22 17:45:00,13
2019-01-22 17:47:00,15
2019-01-22 17:48:00,31
2019-01-22 17:49:00,6
2019-01-22 18:05:00,4
2019-01-22 18:06:00,25
2019-01-22 18:07:00,18
2019-01-22 18:09:00,10
2019-01-22 18:10:00,5
2019-01-22 18:11:00,11
2019-01-22 18:12:00,3
2019-01-22 20:29:00,15
2019-01-22 20:30:00,32
2019-01-22 20:31:00,30
2019-01-22 20:32:00,40
2019-01-22 20:33:00,31
2019-01-22 20:34:00,13
2019-01-22 20:36:00,7
2019-01-22 20:37:00,9
2019-01-22 20:39:00,4
2019-01-22 20:40:00,5
2019-01-22 20:42:00,10
2019-01-22 20:46:00,6
2019-01-22 20:47:00,2
2019-01-22 20:48:00,4
2019-01-22 20:52:00,11
2019-01-22 20:55:00,18
2019-01-22 20:56:00,39
2019-01-22 20:57:00,41
2019-01-22 20:58:00,30
2019-01-22 20:59:00,32
2019-01-22 21:00:00,33
2019-01-22 21:01:00,30
2019-01-22 21:02:00,31
2019-01-22 21:03:00,28
2019-01-22 21:04:00,19
2019-01-22 21:05:00,23
2019-01-22 21:06:00,45
2019-01-22 21:07:00,43
2019-01-22 21:08:00,46
2019-01-22 21:09:00,46
2019-01-22 21:10:00,39
2019-01-22 21:11:00,42
2019-01-22 21:12:00,42
2019-01-22 21:13:00,42
2019-01-22 21:14:00,42
2019-01-22 21:15:00,46
2019-01-22 21:16:00,45
2019-01-22 21:17:00,44
2019-01-22 21:18:00,45
2019-01-22 21:19:00,44
2019-01-22 21:20:00,3
2019-01-22 21:26:00,15
2019-01-22 21:27:00,11
