1,"SELECT  m.id, m.ra AS ra1, m.dec AS dec1, cast(n.objid as nvarchar(#)) as objid, n.distance ,o.ra AS ra2, o.dec AS dec2 FROM MyDB.crossapply2 AS m OUTER APPLY dbo.fGetNearestObjEq( m.ra, m.dec, #) AS n LEFT JOIN PhotoObj AS o ON n.objid=o.objid ORDER BY m.id"
2019-01-22 13:23:00,1
