1,"SELECT b.objid, m.BOSS_HEADS_DEC as dec, m.BOSS_HEADS_RA as ra, b.distance into mydb.New_NN3#ArcSec from MyDB.RA_AND_DEC m CROSS APPLY dbo.fGetNearbyObjEq(m.BOSS_HEADS_RA,m.BOSS_HEADS_DEC, .#) b"
2019-01-22 16:35:00,1
