78,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-01-22 01:46:00,3
2019-01-22 01:47:00,2
2019-01-22 01:48:00,3
2019-01-22 01:49:00,1
2019-01-22 01:51:00,3
2019-01-22 01:52:00,2
2019-01-22 01:54:00,4
2019-01-22 01:55:00,1
2019-01-22 01:56:00,1
2019-01-22 01:57:00,3
2019-01-22 01:58:00,3
2019-01-22 01:59:00,4
2019-01-22 02:01:00,1
2019-01-22 02:02:00,3
2019-01-22 02:03:00,4
2019-01-22 02:04:00,2
2019-01-22 02:05:00,1
2019-01-22 02:06:00,2
2019-01-22 02:07:00,2
2019-01-22 02:08:00,1
2019-01-22 02:09:00,4
2019-01-22 02:10:00,3
2019-01-22 02:11:00,3
2019-01-22 02:12:00,2
2019-01-22 13:59:00,1
2019-01-22 21:01:00,1
2019-01-22 21:02:00,2
2019-01-22 21:03:00,2
2019-01-22 21:04:00,2
2019-01-22 21:05:00,3
2019-01-22 21:06:00,3
2019-01-22 21:07:00,3
2019-01-22 21:08:00,3
