110,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-01-22 00:58:00,1
2019-01-22 01:58:00,1
2019-01-22 02:23:00,3
2019-01-22 02:24:00,6
2019-01-22 02:58:00,1
2019-01-22 03:59:00,1
2019-01-22 04:58:00,1
2019-01-22 05:59:00,1
2019-01-22 06:35:00,9
2019-01-22 06:40:00,9
2019-01-22 06:57:00,1
2019-01-22 07:57:00,1
2019-01-22 08:58:00,1
2019-01-22 09:23:00,8
2019-01-22 09:24:00,1
2019-01-22 10:01:00,8
2019-01-22 10:02:00,2
2019-01-22 10:31:00,2
2019-01-22 10:32:00,7
2019-01-22 11:01:00,1
2019-01-22 13:01:00,1
2019-01-22 13:07:00,9
2019-01-22 13:26:00,1
2019-01-22 13:58:00,1
2019-01-22 14:00:00,2
2019-01-22 14:02:00,1
2019-01-22 15:01:00,1
2019-01-22 15:21:00,1
2019-01-22 16:02:00,9
2019-01-22 17:34:00,9
2019-01-22 17:44:00,9
2019-01-22 18:02:00,1
