1,"SELECT   ast.teff, ast.logg, ap.snr, /*binning variables */    ast.m_h, ast.fe_h into myDB.apogeeparam FROM dbo.aspcapStar as ast   JOIN dbo.apogeestar as ap ON (ap.apogee_id = ast.apogee_id)"
2019-01-22 05:54:00,1
