1,"SELECT specObjID, z  FROM SpecObj  WHERE (z BETWEEN # and #) and (zErr BETWEEN # and #) AND (class = &&&) OR (Class = &&& AND subClass = &&&) OR (Class = &&& AND subClass = &&&)"
2019-01-22 23:05:00,1
