327,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-08-19 17:29:00,1
2019-08-19 17:30:00,8
2019-08-19 17:31:00,1
2019-08-19 17:33:00,25
2019-08-19 17:34:00,1
2019-08-19 17:35:00,1
2019-08-19 17:39:00,23
2019-08-19 17:41:00,2
2019-08-19 17:43:00,2
2019-08-19 17:45:00,3
2019-08-19 17:46:00,5
2019-08-19 17:47:00,4
2019-08-19 17:49:00,4
2019-08-19 18:00:00,7
2019-08-19 18:01:00,4
2019-08-19 18:03:00,4
2019-08-19 18:12:00,4
2019-08-19 18:13:00,10
2019-08-19 18:14:00,1
2019-08-19 18:16:00,10
2019-08-19 18:17:00,4
2019-08-19 18:21:00,9
2019-08-19 18:22:00,11
2019-08-19 18:41:00,15
2019-08-19 18:42:00,24
2019-08-19 18:43:00,15
2019-08-19 18:44:00,4
2019-08-19 18:45:00,6
2019-08-19 18:46:00,44
2019-08-19 18:47:00,40
2019-08-19 18:48:00,33
2019-08-19 18:49:00,2
