67,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-08-19 03:52:00,1
2019-08-19 03:53:00,3
2019-08-19 04:23:00,2
2019-08-19 04:27:00,1
2019-08-19 04:51:00,1
2019-08-19 05:13:00,1
2019-08-19 05:46:00,1
2019-08-19 05:51:00,1
2019-08-19 10:52:00,3
2019-08-19 11:24:00,1
2019-08-19 11:52:00,3
2019-08-19 12:55:00,1
2019-08-19 13:01:00,1
2019-08-19 13:02:00,1
2019-08-19 13:03:00,2
2019-08-19 13:04:00,10
2019-08-19 13:07:00,3
2019-08-19 13:10:00,6
2019-08-19 16:43:00,1
2019-08-19 16:46:00,1
2019-08-19 17:32:00,1
2019-08-19 17:36:00,1
2019-08-19 17:43:00,1
2019-08-19 17:44:00,1
2019-08-19 18:45:00,1
2019-08-19 18:47:00,2
2019-08-19 18:48:00,1
2019-08-19 18:50:00,1
2019-08-19 18:52:00,1
2019-08-19 18:53:00,1
2019-08-19 20:16:00,1
2019-08-19 20:36:00,1
2019-08-19 20:47:00,1
2019-08-19 21:02:00,1
2019-08-19 22:39:00,1
2019-08-19 22:42:00,1
2019-08-19 23:15:00,3
2019-08-19 23:16:00,1
2019-08-19 23:21:00,2
